Language	Model	Type	Surp
Korean	5909564386	manual_output_funchead_two_coarse_lambda09_best_balanced	7.606128540766221
Norwegian	7631179893	manual_output_funchead_two_coarse_lambda09_best_balanced	6.7493624795748435
Dutch	1575974477	manual_output_funchead_two_coarse_lambda09_best_balanced	6.717561964207773
Greek	3073131475	manual_output_funchead_two_coarse_lambda09_best_balanced	7.04833512234236
English	3284206689	manual_output_funchead_two_coarse_lambda09_best_balanced	6.491637687837928
Serbian	7582983416	manual_output_funchead_two_coarse_lambda09_best_balanced	7.738652255166979
Telugu	8053714696	manual_output_funchead_two_coarse_lambda09_best_balanced	7.847317451180763
Lithuanian	2666239457	manual_output_funchead_two_coarse_lambda09_best_balanced	9.441650467689591
Tamil	6968744064	manual_output_funchead_two_coarse_lambda09_best_balanced	8.950228754224419
Portuguese	3041548562	manual_output_funchead_two_coarse_lambda09_best_balanced	6.1305570157068
Dutch	6881123351	manual_output_funchead_two_coarse_lambda09_best_balanced	6.715224242865343
Catalan	7950796453	manual_output_funchead_two_coarse_lambda09_best_balanced	5.8510630477090695
Marathi	8215292564	manual_output_funchead_two_coarse_lambda09_best_balanced	7.139362252276877
Belarusian	6240844779	manual_output_funchead_two_coarse_lambda09_best_balanced	8.90715594032451
Old_Church_Slavonic	6095855624	manual_output_funchead_two_coarse_lambda09_best_balanced	6.747104836722351
Russian	2544346636	manual_output_funchead_two_coarse_lambda09_best_balanced	7.276511976732888
Czech	5094433174	manual_output_funchead_two_coarse_lambda09_best_balanced	7.034520538081851
Bulgarian	6319624153	manual_output_funchead_two_coarse_lambda09_best_balanced	7.286460791458626
Urdu	9806730838	manual_output_funchead_two_coarse_lambda09_best_balanced	5.920418691297047
Danish	2720168845	manual_output_funchead_two_coarse_lambda09_best_balanced	7.1606159664335705
Gothic	2403469038	manual_output_funchead_two_coarse_lambda09_best_balanced	6.887665307705584
German	815432741	manual_output_funchead_two_coarse_lambda09_best_balanced	7.095757095166473
Urdu	2672420397	manual_output_funchead_two_coarse_lambda09_best_balanced	5.968847407835059
Vietnamese	5479457964	manual_output_funchead_two_coarse_lambda09_best_balanced	7.527346799282494
Afrikaans	7401238850	manual_output_funchead_two_coarse_lambda09_best_balanced	6.4141798088634046
Coptic	5033959348	manual_output_funchead_two_coarse_lambda09_best_balanced	4.97247711483971
Latin	1051558552	manual_output_funchead_two_coarse_lambda09_best_balanced	7.65321035846489
Ukrainian	5938653273	manual_output_funchead_two_coarse_lambda09_best_balanced	8.80782550849431
Portuguese	8974911492	manual_output_funchead_two_coarse_lambda09_best_balanced	6.127178220068634
Russian	6442318135	manual_output_funchead_two_coarse_lambda09_best_balanced	7.313654263399395
Tamil	336275914	manual_output_funchead_two_coarse_lambda09_best_balanced	8.955576625407701
Belarusian	7614156394	manual_output_funchead_two_coarse_lambda09_best_balanced	9.067076666285303
Norwegian	5631023369	manual_output_funchead_two_coarse_lambda09_best_balanced	6.821271452250532
German	1737624230	manual_output_funchead_two_coarse_lambda09_best_balanced	7.08022395212996
Ancient_Greek	657768189	manual_output_funchead_two_coarse_lambda09_best_balanced	7.3541254448887114
Irish	4245800562	manual_output_funchead_two_coarse_lambda09_best_balanced	19.75452937373092
Persian	3904905764	manual_output_funchead_two_coarse_lambda09_best_balanced	6.900254434189353
Arabic	3940615772	manual_output_funchead_two_coarse_lambda09_best_balanced	7.072480015642262
Spanish	433562162	manual_output_funchead_two_coarse_lambda09_best_balanced	6.116223222915076
Old_Church_Slavonic	6380732995	manual_output_funchead_two_coarse_lambda09_best_balanced	6.75845731167868
Spanish	5019666473	manual_output_funchead_two_coarse_lambda09_best_balanced	6.057858786661884
Serbian	6551561825	manual_output_funchead_two_coarse_lambda09_best_balanced	7.653995647077933
Lithuanian	1896547276	manual_output_funchead_two_coarse_lambda09_best_balanced	9.21218955700214
Chinese	8352931482	manual_output_funchead_two_coarse_lambda09_best_balanced	7.7143440775525365
French	9491916616	manual_output_funchead_two_coarse_lambda09_best_balanced	5.995932376938416
Italian	4564361025	manual_output_funchead_two_coarse_lambda09_best_balanced	6.442695426047736
Arabic	5606703463	manual_output_funchead_two_coarse_lambda09_best_balanced	6.941651835854081
Marathi	461611704	manual_output_funchead_two_coarse_lambda09_best_balanced	7.644945493237725
Hindi	6322278314	manual_output_funchead_two_coarse_lambda09_best_balanced	5.697062973688466
Belarusian	667585731	manual_output_funchead_two_coarse_lambda09_best_balanced	9.075861865047804
Old_Church_Slavonic	6953635419	manual_output_funchead_two_coarse_lambda09_best_balanced	6.783330499268562
Afrikaans	5046665960	manual_output_funchead_two_coarse_lambda09_best_balanced	6.28555288205388
Old_Church_Slavonic	524480401	manual_output_funchead_two_coarse_lambda09_best_balanced	6.723567580949444
Italian	5291674662	manual_output_funchead_two_coarse_lambda09_best_balanced	6.40286135282756
Italian	5291674662	manual_output_funchead_two_coarse_lambda09_best_balanced	6.382910876743029
Basque	9743894202	manual_output_funchead_two_coarse_lambda09_best_balanced	8.258349039676668
Chinese	4925256184	manual_output_funchead_two_coarse_lambda09_best_balanced	7.80655364079471
Czech	5637844508	manual_output_funchead_two_coarse_lambda09_best_balanced	6.965648303010377
Chinese	3446299788	manual_output_funchead_two_coarse_lambda09_best_balanced	7.773716973689195
Romanian	4922670888	manual_output_funchead_two_coarse_lambda09_best_balanced	7.213965393246527
Russian	5681636610	manual_output_funchead_two_coarse_lambda09_best_balanced	7.304664669646672
Belarusian	8002573692	manual_output_funchead_two_coarse_lambda09_best_balanced	8.884617718635722
Korean	1466700372	manual_output_funchead_two_coarse_lambda09_best_balanced	7.615551200559509
Indonesian	3975817456	manual_output_funchead_two_coarse_lambda09_best_balanced	7.790522649256522
Lithuanian	7079023400	manual_output_funchead_two_coarse_lambda09_best_balanced	9.126842508175104
Czech	7988474242	manual_output_funchead_two_coarse_lambda09_best_balanced	7.052746354391078
Romanian	7200467350	manual_output_funchead_two_coarse_lambda09_best_balanced	7.219291190841151
Japanese	9318616438	manual_output_funchead_two_coarse_lambda09_best_balanced	6.231562269229008
Estonian	9645739336	manual_output_funchead_two_coarse_lambda09_best_balanced	8.567814508982154
Japanese	8694735306	manual_output_funchead_two_coarse_lambda09_best_balanced	6.210963394414701
Finnish	6936591889	manual_output_funchead_two_coarse_lambda09_best_balanced	7.911155775772967
Swedish	6150669926	manual_output_funchead_two_coarse_lambda09_best_balanced	6.82765890506372
Swedish	9484787517	manual_output_funchead_two_coarse_lambda09_best_balanced	6.81108010372686
German	3661251244	manual_output_funchead_two_coarse_lambda09_best_balanced	7.120759458912404
German	3661251244	manual_output_funchead_two_coarse_lambda09_best_balanced	7.14620315712988
Gothic	8441497592	manual_output_funchead_two_coarse_lambda09_best_balanced	6.883527187428552
Greek	5885045613	manual_output_funchead_two_coarse_lambda09_best_balanced	6.940334227174699
Hindi	8310516618	manual_output_funchead_two_coarse_lambda09_best_balanced	5.764610480256863
Catalan	4144664897	manual_output_funchead_two_coarse_lambda09_best_balanced	5.827333120900496
Ancient_Greek	1784498568	manual_output_funchead_two_coarse_lambda09_best_balanced	7.284896824011687
Ancient_Greek	1784498568	manual_output_funchead_two_coarse_lambda09_best_balanced	7.25152443527593
Tamil	8056847452	manual_output_funchead_two_coarse_lambda09_best_balanced	9.338467125389359
German	8838908570	manual_output_funchead_two_coarse_lambda09_best_balanced	7.138747061414893
Slovak	1761660887	manual_output_funchead_two_coarse_lambda09_best_balanced	9.017397612593665
Danish	4851381393	manual_output_funchead_two_coarse_lambda09_best_balanced	7.2105572642828495
Turkish	1523753410	manual_output_funchead_two_coarse_lambda09_best_balanced	9.045956300711277
Hungarian	2953171500	manual_output_funchead_two_coarse_lambda09_best_balanced	8.5529288768385
Hungarian	8285083062	manual_output_funchead_two_coarse_lambda09_best_balanced	8.5622593282217
Hebrew	2719677070	manual_output_funchead_two_coarse_lambda09_best_balanced	6.608347314268678
Galician	1777927797	manual_output_funchead_two_coarse_lambda09_best_balanced	6.2079169226846185
Lithuanian	9920349547	manual_output_funchead_two_coarse_lambda09_best_balanced	9.21689485298279
Hungarian	7441475010	manual_output_funchead_two_coarse_lambda09_best_balanced	8.520091352877493
Catalan	4128482216	manual_output_funchead_two_coarse_lambda09_best_balanced	5.859053757794102
Polish	6975165201	manual_output_funchead_two_coarse_lambda09_best_balanced	8.115377023894673
Catalan	3662188129	manual_output_funchead_two_coarse_lambda09_best_balanced	5.8654166503774485
Bulgarian	18714601	manual_output_funchead_two_coarse_lambda09_best_balanced	7.209280814142329
Slovak	292677637	manual_output_funchead_two_coarse_lambda09_best_balanced	8.889156466260545
Marathi	5456841289	manual_output_funchead_two_coarse_parser_best_balanced	7.393381900787354
Irish	5715619308	manual_output_funchead_two_coarse_parser_best_balanced	8.111190141376472
German	1374342029	manual_output_funchead_two_coarse_parser_best_balanced	7.1096422370285355
Coptic	136183421	manual_output_funchead_two_coarse_parser_best_balanced	4.993612507411412
Old_Church_Slavonic	7043806087	manual_output_funchead_two_coarse_parser_best_balanced	6.965999574246203
Ukrainian	2037596885	manual_output_funchead_two_coarse_parser_best_balanced	8.949430345751217
Estonian	1396102380	manual_output_funchead_two_coarse_parser_best_balanced	8.434673956670741
Japanese	6152468146	manual_output_funchead_two_coarse_parser_best_balanced	6.186289122364692
Italian	936402650	manual_output_funchead_two_coarse_parser_best_balanced	6.38664588282696
Hindi	9749585504	manual_output_funchead_two_coarse_parser_best_balanced	5.802210079480524
Serbian	8298185581	manual_output_funchead_two_coarse_parser_best_balanced	7.712875812764926
Turkish	7002253353	manual_output_funchead_two_coarse_parser_best_balanced	9.063335999429897
Romanian	2009868706	manual_output_funchead_two_coarse_parser_best_balanced	7.208548644457896
Latin	7604711832	manual_output_funchead_two_coarse_parser_best_balanced	7.618642663384857
Vietnamese	446385011	manual_output_funchead_two_coarse_parser_best_balanced	7.613135431137479
Bulgarian	4754721	manual_output_funchead_two_coarse_parser_best_balanced	7.313851515174917
Basque	9663209710	manual_output_funchead_two_coarse_parser_best_balanced	8.282159285846847
Persian	3552621256	manual_output_funchead_two_coarse_parser_best_balanced	7.002280970543095
Korean	4262227409	manual_output_funchead_two_coarse_parser_best_balanced	7.648762344320039
Chinese	4334711614	manual_output_funchead_two_coarse_parser_best_balanced	7.745411914023267
Slovenian	2436250560	manual_output_funchead_two_coarse_parser_best_balanced	7.467595151425793
Czech	402572728	manual_output_funchead_two_coarse_parser_best_balanced	7.043332004446237
Czech	402572728	manual_output_funchead_two_coarse_parser_best_balanced	7.109447692500577
Hungarian	4696208851	manual_output_funchead_two_coarse_parser_best_balanced	8.615563081127881
Indonesian	241325047	manual_output_funchead_two_coarse_parser_best_balanced	7.800938927162709
Urdu	3562307529	manual_output_funchead_two_coarse_parser_best_balanced	6.024976992405081
Arabic	5735612693	manual_output_funchead_two_coarse_parser_best_balanced	7.096882064997072
Catalan	9709466151	manual_output_funchead_two_coarse_parser_best_balanced	5.862430948617272
Galician	5269691	manual_output_funchead_two_coarse_parser_best_balanced	6.185463994441133
English	9187031691	manual_output_funchead_two_coarse_parser_best_balanced	6.499909293456848
Norwegian	839137900	manual_output_funchead_two_coarse_parser_best_balanced	6.755116174058929
Tamil	1107378819	manual_output_funchead_two_coarse_parser_best_balanced	9.074160685053025
Finnish	8612658986	manual_output_funchead_two_coarse_parser_best_balanced	7.986165325886353
Swedish	691847957	manual_output_funchead_two_coarse_parser_best_balanced	6.862851907386821
Portuguese	8382174320	manual_output_funchead_two_coarse_parser_best_balanced	6.1553153238482965
Telugu	5199296536	manual_output_funchead_two_coarse_parser_best_balanced	8.003387772155643
Russian	9125867	manual_output_funchead_two_coarse_parser_best_balanced	7.213510331950982
Croatian	9809338784	manual_output_funchead_two_coarse_parser_best_balanced	7.8626174779141635
Belarusian	3293490198	manual_output_funchead_two_coarse_parser_best_balanced	8.993544313831261
Afrikaans	5112822742	manual_output_funchead_two_coarse_parser_best_balanced	6.403876892967953
French	6711492589	manual_output_funchead_two_coarse_parser_best_balanced	5.760374587022274
Dutch	7588115277	manual_output_funchead_two_coarse_parser_best_balanced	6.765423019307606
Lithuanian	4799235779	manual_output_funchead_two_coarse_parser_best_balanced	9.24349402897249
Slovak	2713340704	manual_output_funchead_two_coarse_parser_best_balanced	9.027067677456206
Polish	1460649719	manual_output_funchead_two_coarse_parser_best_balanced	8.335696785924366
Ancient_Greek	1196562	manual_output_funchead_two_coarse_parser_best_balanced	7.29698404037212
Danish	2172427738	manual_output_funchead_two_coarse_parser_best_balanced	7.217367691015188
Greek	5980328342	manual_output_funchead_two_coarse_parser_best_balanced	7.064855936364396
Latvian	112566049	manual_output_funchead_two_coarse_parser_best_balanced	8.580927676841862
Hebrew	3053545950	manual_output_funchead_two_coarse_parser_best_balanced	6.771171047923329
Gothic	9351871	manual_output_funchead_two_coarse_parser_best_balanced	6.792112111666094
Spanish	4303719988	manual_output_funchead_two_coarse_parser_best_balanced	6.051313528051719
Lithuanian	2558700467	manual_output_funchead_langmod_coarse_best_balanced	9.49159149032632
Swedish	9947935860	manual_output_funchead_langmod_coarse_best_balanced	6.838379922817773
Ancient_Greek	1897152350	manual_output_funchead_langmod_coarse_best_balanced	7.199327444367562
Lithuanian	3933199870	manual_output_funchead_langmod_coarse_best_balanced	9.13959031596744
Spanish	8184009032	manual_output_funchead_langmod_coarse_best_balanced	6.13853469383493
Ukrainian	8764324597	manual_output_funchead_langmod_coarse_best_balanced	8.792973561097481
Russian	8387752516	manual_output_funchead_langmod_coarse_best_balanced	7.210789187382434
Galician	9977686384	manual_output_funchead_langmod_coarse_best_balanced	7.021924530417983
Turkish	7704036193	manual_output_funchead_langmod_coarse_best_balanced	8.985715200781074
Marathi	4315863726	manual_output_funchead_langmod_coarse_best_balanced	7.159097539751153
Norwegian	8035066875	manual_output_funchead_langmod_coarse_best_balanced	6.76416874689554
Chinese	4863375170	manual_output_funchead_langmod_coarse_best_balanced	7.74163984713804
Finnish	2445005428	manual_output_funchead_langmod_coarse_best_balanced	7.955384663497989
Bulgarian	2479766780	manual_output_funchead_langmod_coarse_best_balanced	7.28193173390813
Persian	6615103219	manual_output_funchead_langmod_coarse_best_balanced	6.932910776342182
Vietnamese	7946038588	manual_output_funchead_langmod_coarse_best_balanced	7.663419450355521
Chinese	8207320763	manual_output_funchead_langmod_coarse_best_balanced	7.747523980188851
Estonian	4783007453	manual_output_funchead_langmod_coarse_best_balanced	8.38781403476121
Latvian	5951724055	manual_output_funchead_langmod_coarse_best_balanced	8.565449719288836
Portuguese	445992920	manual_output_funchead_langmod_coarse_best_balanced	7.508133678731649
Dutch	3166482138	manual_output_funchead_langmod_coarse_best_balanced	6.764983592712794
Catalan	8989320658	manual_output_funchead_langmod_coarse_best_balanced	5.873103460478277
Coptic	2855509558	manual_output_funchead_langmod_coarse_best_balanced	5.1165027994131576
Marathi	291451427	manual_output_funchead_langmod_coarse_best_balanced	7.2415083885192875
Czech	2919003812	manual_output_funchead_langmod_coarse_best_balanced	6.892968354323698
Latin	5893160314	manual_output_funchead_langmod_coarse_best_balanced	7.5926862531162485
Lithuanian	4283526328	manual_output_funchead_langmod_coarse_best_balanced	9.351902036348585
Czech	2465883860	manual_output_funchead_langmod_coarse_best_balanced	6.875351444906406
Tamil	5398406588	manual_output_funchead_langmod_coarse_best_balanced	8.982882920232782
Greek	670875070	manual_output_funchead_langmod_coarse_best_balanced	7.027204523339447
Marathi	5165314724	manual_output_funchead_langmod_coarse_best_balanced	7.425281397501627
Japanese	4352668029	manual_output_funchead_langmod_coarse_best_balanced	6.372892347913472
Russian	7115626069	manual_output_funchead_langmod_coarse_best_balanced	7.277257633975159
Russian	1756018402	manual_output_funchead_langmod_coarse_best_balanced	7.311681500393153
Irish	4464935116	manual_output_funchead_langmod_coarse_best_balanced	7.895293626413297
Galician	5829637116	manual_output_funchead_langmod_coarse_best_balanced	6.118493546018006
Gothic	590161253	manual_output_funchead_langmod_coarse_best_balanced	6.832792958409136
Romanian	4726334929	manual_output_funchead_langmod_coarse_best_balanced	7.171931573522774
Russian	9856274208	manual_output_funchead_langmod_coarse_best_balanced	7.271713841781889
Old_Church_Slavonic	2546980224	manual_output_funchead_langmod_coarse_best_balanced	6.781986531777471
Coptic	8321992014	manual_output_funchead_langmod_coarse_best_balanced	5.041655157661215
Serbian	6890543688	manual_output_funchead_langmod_coarse_best_balanced	7.750444464337618
Norwegian	8465037986	manual_output_funchead_langmod_coarse_best_balanced	6.717611133635966
Serbian	1753593661	manual_output_funchead_langmod_coarse_best_balanced	7.750508492445424
English	9521003471	manual_output_funchead_langmod_coarse_best_balanced	6.490043656004763
Basque	7644794386	manual_output_funchead_langmod_coarse_best_balanced	8.316256449558638
Slovenian	6096779102	manual_output_funchead_langmod_coarse_best_balanced	7.283270816817048
Danish	4292648141	manual_output_funchead_langmod_coarse_best_balanced	7.233972666488615
Norwegian	833026944	manual_output_funchead_langmod_coarse_best_balanced	6.720194007790146
Danish	4013901967	manual_output_funchead_langmod_coarse_best_balanced	7.185835093748813
Turkish	2167501812	manual_output_funchead_langmod_coarse_best_balanced	9.022614343630513
Afrikaans	3520734952	manual_output_funchead_langmod_coarse_best_balanced	6.441746552751655
Russian	5263683007	manual_output_funchead_langmod_coarse_best_balanced	7.3078983528022565
Russian	5263683007	manual_output_funchead_langmod_coarse_best_balanced	7.2976059531206285
Serbian	4981588798	manual_output_funchead_langmod_coarse_best_balanced	7.688331355295452
Bulgarian	4763551221	manual_output_funchead_langmod_coarse_best_balanced	7.294369805839177
Chinese	3437213199	manual_output_funchead_langmod_coarse_best_balanced	7.809287027966768
Slovak	5323247221	manual_output_funchead_langmod_coarse_best_balanced	8.931895800743265
Turkish	1696058062	manual_output_funchead_langmod_coarse_best_balanced	8.998137644199964
Indonesian	7258093311	manual_output_funchead_langmod_coarse_best_balanced	8.399659728746975
Arabic	8129287758	manual_output_funchead_langmod_coarse_best_balanced	7.090515073640564
Italian	3132636461	manual_output_funchead_langmod_coarse_best_balanced	6.480906081128597
Finnish	8427304550	manual_output_funchead_langmod_coarse_best_balanced	7.959651134806732
Korean	5181699657	manual_output_funchead_langmod_coarse_best_balanced	7.6464614146469305
Italian	6581510893	manual_output_funchead_langmod_coarse_best_balanced	6.419678499313962
Urdu	2516832546	manual_output_funchead_langmod_coarse_best_balanced	6.0074007899198065
Polish	1276239977	manual_output_funchead_langmod_coarse_best_balanced	8.118313429780969
Danish	2232633892	manual_output_funchead_langmod_coarse_best_balanced	7.197707826718831
Finnish	1799966072	manual_output_funchead_langmod_coarse_best_balanced	7.9772695967636436
Finnish	1799966072	manual_output_funchead_langmod_coarse_best_balanced	7.968865492930135
Old_Church_Slavonic	9955709400	manual_output_funchead_langmod_coarse_best_balanced	6.807303921247534
Romanian	8027934150	manual_output_funchead_langmod_coarse_best_balanced	7.117855152405362
Urdu	5734041043	manual_output_funchead_langmod_coarse_best_balanced	6.000092165953509
Korean	7871621748	manual_output_funchead_langmod_coarse_best_balanced	7.617392668420583
Turkish	7006221316	manual_output_funchead_langmod_coarse_best_balanced	8.965478010878568
German	3763769136	manual_output_funchead_langmod_coarse_best_balanced	7.057272870661849
English	8224426989	manual_output_funchead_langmod_coarse_best_balanced	6.549851638162792
Ukrainian	6820213364	manual_output_funchead_langmod_coarse_best_balanced	8.774105234003159
Telugu	5456033874	manual_output_funchead_langmod_coarse_best_balanced	7.859148896782144
Bulgarian	6954864531	manual_output_funchead_langmod_coarse_best_balanced	7.281331980386724
Danish	6025779565	manual_output_funchead_langmod_coarse_best_balanced	7.214786851681764
Afrikaans	6845764211	manual_output_funchead_langmod_coarse_best_balanced	6.383288156762829
Gothic	5431925110	manual_output_funchead_langmod_coarse_best_balanced	6.785765318802716
Coptic	2960184675	manual_output_funchead_langmod_coarse_best_balanced	4.919362528989931
Turkish	7942615433	manual_output_funchead_langmod_coarse_best_balanced	8.989451752876269
Korean	8428711720	manual_output_funchead_langmod_coarse_best_balanced	7.659190493596488
Hindi	5208902332	manual_output_funchead_langmod_coarse_best_balanced	5.63487424042997
Portuguese	7862476136	manual_output_funchead_langmod_coarse_best_balanced	6.264029649787909
Ancient_Greek	9984082718	manual_output_funchead_langmod_coarse_best_balanced	7.3787857703785305
Hindi	5057147838	manual_output_funchead_langmod_coarse_best_balanced	5.772269683018646
Hebrew	2412789554	manual_output_funchead_langmod_coarse_best_balanced	6.6387194791711694
Finnish	6202918943	manual_output_funchead_langmod_coarse_best_balanced	8.059135878287696
German	2678929526	manual_output_funchead_langmod_coarse_best_balanced	7.044607108041709
Romanian	2185023806	manual_output_funchead_langmod_coarse_best_balanced	7.098869474866221
English	1977642429	manual_output_funchead_langmod_coarse_best_balanced	6.517632686428047
Russian	4676304849	manual_output_funchead_langmod_coarse_best_balanced	7.201254268395642
Hebrew	1285831949	manual_output_funchead_langmod_coarse_best_balanced	6.673319921422183
Estonian	8036681810	manual_output_funchead_langmod_coarse_best_balanced	8.353294624094053
Japanese	9300318150	manual_output_funchead_langmod_coarse_best_balanced	6.320685650639171
English	9413680404	manual_output_funchead_langmod_coarse_best_balanced	6.512851692105753
German	428473894	manual_output_funchead_langmod_coarse_best_balanced	7.125794344506915
Romanian	7778079499	manual_output_funchead_langmod_coarse_best_balanced	7.166117761518122
Telugu	3558291705	manual_output_funchead_langmod_coarse_best_balanced	7.731621708916229
Ancient_Greek	2112377227	manual_output_funchead_langmod_coarse_best_balanced	7.248084164480023
Afrikaans	9150955741	manual_output_funchead_langmod_coarse_best_balanced	6.394153332306167
Slovenian	997316452	manual_output_funchead_langmod_coarse_best_balanced	7.4486741388473945
Vietnamese	6811098249	manual_output_funchead_langmod_coarse_best_balanced	7.683685690373059
Tamil	9585675118	manual_output_funchead_langmod_coarse_best_balanced	9.050372219256298
Romanian	1384653696	manual_output_funchead_langmod_coarse_best_balanced	7.11006449083136
Dutch	3295010960	manual_output_funchead_langmod_coarse_best_balanced	6.736867532013266
Latin	3147274583	manual_output_funchead_langmod_coarse_best_balanced	7.658644565315389
Greek	7558825885	manual_output_funchead_langmod_coarse_best_balanced	7.004603996071764
Hungarian	6523716726	manual_output_funchead_langmod_coarse_best_balanced	8.4943803226742
Greek	275453355	manual_output_funchead_langmod_coarse_best_balanced	7.00647292871057
Polish	7491792362	manual_output_funchead_langmod_coarse_best_balanced	8.150630924774463
Ancient_Greek	3749786750	manual_output_funchead_langmod_coarse_best_balanced	7.203985520042943
Latvian	9859590518	manual_output_funchead_langmod_coarse_best_balanced	8.547427599589987
Lithuanian	2414216247	manual_output_funchead_langmod_coarse_best_balanced	9.212080414230758
Galician	2393503667	manual_output_funchead_langmod_coarse_best_balanced	6.144047452676781
Basque	4181679525	manual_output_funchead_langmod_coarse_best_balanced	8.232598530017619
Tamil	8719192994	manual_output_funchead_langmod_coarse_best_balanced	8.950196185990608
Irish	5352527947	manual_output_funchead_langmod_coarse_best_balanced	7.978931840474173
Portuguese	9669866120	manual_output_funchead_langmod_coarse_best_balanced	9.43567667058715
Czech	4551901858	manual_output_funchead_langmod_coarse_best_balanced	7.057876353701218
Dutch	7380128054	manual_output_funchead_langmod_coarse_best_balanced	6.787823933491062
Norwegian	3110728706	manual_output_funchead_langmod_coarse_best_balanced	6.789278280555548
English	9844133484	manual_output_funchead_langmod_coarse_best_balanced	6.524063266753089
Romanian	484135995	manual_output_funchead_langmod_coarse_best_balanced	7.213277554240161
Polish	6710638811	manual_output_funchead_langmod_coarse_best_balanced	8.218377554698826
Urdu	1810195117	manual_output_funchead_langmod_coarse_best_balanced	5.989288981216522
Bulgarian	8326203448	manual_output_funchead_langmod_coarse_best_balanced	7.298301616599343
Lithuanian	9917223191	manual_output_funchead_langmod_coarse_best_balanced	9.223487948544111
Japanese	6843378870	manual_output_funchead_langmod_coarse_best_balanced	6.362623897412592
Hungarian	3574257218	manual_output_funchead_langmod_coarse_best_balanced	8.542591300041346
Croatian	8284176098	manual_output_funchead_langmod_coarse_best_balanced	7.8412271041580786
Estonian	9520662487	manual_output_funchead_langmod_coarse_best_balanced	8.341832968070122
Basque	1919358321	manual_output_funchead_langmod_coarse_best_balanced	8.219477975760707
Hindi	2508813159	manual_output_funchead_langmod_coarse_best_balanced	5.706113214034388
Afrikaans	8598041635	manual_output_funchead_langmod_coarse_best_balanced	6.3608937616029975
Latin	6076192681	manual_output_funchead_langmod_coarse_best_balanced	7.624099774431205
Spanish	149968004	manual_output_funchead_langmod_coarse_best_balanced	6.142367764221657
Bulgarian	1034053658	manual_output_funchead_langmod_coarse_best_balanced	7.273703628613287
Finnish	6618937275	manual_output_funchead_langmod_coarse_best_balanced	8.008414284604896
Finnish	6618937275	manual_output_funchead_langmod_coarse_best_balanced	7.924293791765337
Hebrew	393949358	manual_output_funchead_langmod_coarse_best_balanced	6.631209432852404
Slovenian	9638263698	manual_output_funchead_langmod_coarse_best_balanced	7.214256659403851
Gothic	112859943	manual_output_funchead_langmod_coarse_best_balanced	6.867008975981152
Polish	9744796295	manual_output_funchead_langmod_coarse_best_balanced	8.206234548966743
Chinese	4318099062	manual_output_funchead_langmod_coarse_best_balanced	7.8029070459230985
Hungarian	6377108062	manual_output_funchead_langmod_coarse_best_balanced	8.507299424944229
Swedish	2486520636	manual_output_funchead_langmod_coarse_best_balanced	6.8308771577264125
Swedish	4599327898	manual_output_funchead_langmod_coarse_best_balanced	6.886489257393463
Catalan	4886806141	manual_output_funchead_langmod_coarse_best_balanced	5.87186553941069
Slovenian	9706624133	manual_output_funchead_langmod_coarse_best_balanced	7.389258304686941
Ukrainian	2958053684	manual_output_funchead_langmod_coarse_best_balanced	8.779777118918433
Old_Church_Slavonic	5949956782	manual_output_funchead_langmod_coarse_best_balanced	6.881864827923483
Bulgarian	162719188	manual_output_funchead_langmod_coarse_best_balanced	7.316743372554577
Serbian	5456825172	manual_output_funchead_langmod_coarse_best_balanced	7.702390000024338
Norwegian	1334480036	manual_output_funchead_langmod_coarse_best_balanced	6.7728142226519275
Persian	1471733156	manual_output_funchead_langmod_coarse_best_balanced	6.905376666691154
Old_Church_Slavonic	9724758322	manual_output_funchead_langmod_coarse_best_balanced	6.747813597371862
Catalan	8172139966	manual_output_funchead_langmod_coarse_best_balanced	5.975306414376864
Old_Church_Slavonic	8357557948	manual_output_funchead_langmod_coarse_best_balanced	6.866014675168016
Tamil	5997618965	manual_output_funchead_langmod_coarse_best_balanced	9.118573898492857
Persian	915946296	manual_output_funchead_langmod_coarse_best_balanced	6.96322609025322
Swedish	5111398825	manual_output_funchead_langmod_coarse_best_balanced	6.837197106800702
Spanish	4030781708	manual_output_funchead_langmod_coarse_best_balanced	6.448649327036643
Slovenian	451102911	manual_output_funchead_langmod_coarse_best_balanced	7.3284786447001995
French	8083539524	manual_output_funchead_langmod_coarse_best_balanced	5.69358696895093
German	5206905562	manual_output_funchead_langmod_coarse_best_balanced	7.064315474587843
Galician	7618404233	manual_output_funchead_langmod_coarse_best_balanced	6.174161368070215
Ukrainian	8881679248	manual_output_funchead_langmod_coarse_best_balanced	8.685822057428904
Coptic	7612996691	manual_output_funchead_langmod_coarse_best_balanced	4.949340556095954
Urdu	4997387756	manual_output_funchead_langmod_coarse_best_balanced	5.94642426258995
Hungarian	1491070594	manual_output_funchead_langmod_coarse_best_balanced	8.560195178084653
Japanese	6398093123	manual_output_funchead_langmod_coarse_best_balanced	6.351951454363681
Croatian	6684058598	manual_output_funchead_langmod_coarse_best_balanced	7.86184033424195
Coptic	1874738372	manual_output_funchead_langmod_coarse_best_balanced	5.04047279674295
Hindi	3266892988	manual_output_funchead_langmod_coarse_best_balanced	5.670782923764162
Persian	5646766892	manual_output_funchead_langmod_coarse_best_balanced	6.9886523733585255
Catalan	8978861646	manual_output_funchead_langmod_coarse_best_balanced	5.855563056474138
Spanish	5522248542	manual_output_funchead_langmod_coarse_best_balanced	6.499704989373011
