Language	Model	Type	UAS	Pars	LAS
Japanese	8990077	manual_output_funchead_RANDOM3	0.857856799616	0.5209486637592087	0.847573282076
Swedish	7110967	manual_output_funchead_RANDOM3	0.802145613366	0.9416906867829163	0.769494975194
Coptic	9321052	manual_output_funchead_RANDOM3	0.791044776119	1.0183856889656846	0.768082663605
Greek	5573485	manual_output_funchead_RANDOM3	0.789982985963	0.9304568048539642	0.769778817524
Belarusian	5107512	manual_output_funchead_RANDOM3	0.597331240188	2.295710484311569	0.543956043956
Catalan	8363817	manual_output_funchead_RANDOM3	0.855188790329	0.612607453088903	0.845454902269
Belarusian	311553	manual_output_funchead_RANDOM3	0.477237048666	2.433016553217051	0.421507064364
Marathi	1330259	manual_output_funchead_RANDOM3	0.543859649123	2.444044584419295	0.429824561404
Tamil	3916182	manual_output_funchead_RANDOM3	0.583184257603	2.3000710850751465	0.53488372093
Estonian	509965	manual_output_funchead_RANDOM3	0.758296015616	1.0934940905888	0.711103456195
Spanish	6633477	manual_output_funchead_RANDOM3	0.879617930965	0.5779000236991442	0.855220599383
Old_Church_Slavonic	7097943	manual_output_funchead_RANDOM3	0.800495049505	0.964122151065581	0.742079207921
Telugu	8424815	manual_output_funchead_RANDOM3	0.826589595376	1.1781739559247084	0.732177263969
German	7960643	manual_output_funchead_RANDOM3	0.856716696187	0.6021695513921759	0.838351822504
Hebrew	4868609	manual_output_funchead_RANDOM3	0.810808130887	0.8669357090700837	0.781358453148
Serbian	8292290	manual_output_funchead_RANDOM3	0.77178470255	1.0427230037980986	0.734164305949
Slovak	5299601	manual_output_funchead_RANDOM3	0.780648191639	0.9202822786925151	0.740441521841
Galician	1269817	manual_output_funchead_RANDOM3	0.722714917218	1.3331502466008538	0.684907059114
Russian	1464491	manual_output_funchead_RANDOM3	0.818324984821	0.8092157511849467	0.789029295689
Hebrew	8980020	manual_output_funchead_RANDOM3	0.815567674765	0.8730161091923182	0.785225582548
Korean	2620836	manual_output_funchead_RANDOM3	0.735552304316	1.2691923195132393	0.643928310168
Latin	3518579	manual_output_funchead_RANDOM3	0.765501993233	1.1636581500608243	0.700512545643
Slovenian	4562802	manual_output_funchead_RANDOM3	0.78718219852	1.0092016891728137	0.750080456071
Catalan	5104264	manual_output_funchead_RANDOM3	0.861193971269	0.6109875574800393	0.841804694246
Greek	4274852	manual_output_funchead_RANDOM3	0.793704806465	0.9123141259297266	0.764142917907
Tamil	5214833	manual_output_funchead_RANDOM3	0.571556350626	2.399020044876126	0.479427549195
Indonesian	4674111	manual_output_funchead_RANDOM3	0.720995772663	1.2866366539722656	0.695255988727
Afrikaans	136446	manual_output_funchead_RANDOM3	0.800332778702	0.974439175226129	0.771838602329
Hindi	2716071	manual_output_funchead_RANDOM3	0.912127393965	0.38571597232897875	0.894102244009
Gothic	1742065	manual_output_funchead_RANDOM3	0.762013051216	1.0846362293344112	0.723254894206
Dutch	7104478	manual_output_funchead_RANDOM3	0.837709205021	0.7134844361769355	0.815533472803
Lithuanian	226361	manual_output_funchead_RANDOM3	0.417893544734	3.2079738690386	0.32389580974
Marathi	4614803	manual_output_funchead_RANDOM3	0.654970760234	2.261314216412996	0.520467836257
Latvian	4753583	manual_output_funchead_RANDOM3	0.677344690306	1.5021811617865473	0.619479677808
Irish	1261238	manual_output_funchead_RANDOM3	0.50465919799	2.991438752031491	0.436708198094
Galician	549778	manual_output_funchead_RANDOM3	0.73021059279	1.3339396578578049	0.687378160951
Bulgarian	3675264	manual_output_funchead_RANDOM3	0.879184440749	0.5667891148656906	0.848600968838
Russian	6890049	manual_output_funchead_RANDOM3	0.806371432908	0.8435743308239336	0.771108454766
Vietnamese	5303385	manual_output_funchead_RANDOM3	0.602656392578	1.7108504512809684	0.55033965325
Danish	8011754	manual_output_funchead_RANDOM3	0.796269406903	0.876846752871911	0.771026471574
English	104693	manual_output_funchead_RANDOM3	0.819425479189	0.8179342263797729	0.783745511556
Dutch	6178340	manual_output_funchead_RANDOM3	0.852510460251	0.6788891285330556	0.830334728033
Norwegian	1037368	manual_output_funchead_RANDOM3	0.894681545392	0.5716260414813175	0.868208662984
Hungarian	6383912	manual_output_funchead_RANDOM3	0.671644783001	1.502443219779715	0.639671243861
Coptic	3293611	manual_output_funchead_RANDOM3	0.791044776119	1.1428813824834287	0.741676234214
Estonian	3787605	manual_output_funchead_RANDOM3	0.756803306924	1.0703379027755051	0.694683660581
Latin	8416800	manual_output_funchead_RANDOM3	0.778499882751	1.1084048586140758	0.723995846035
Lithuanian	7920307	manual_output_funchead_RANDOM3	0.408833522084	3.4309687457835283	0.317100792752
Hebrew	3478369	manual_output_funchead_RANDOM3	0.795042141795	0.9514214231758704	0.763906792266
Croatian	6712232	manual_output_funchead_RANDOM3	0.756597786549	1.0076139315152055	0.72989706679
Coptic	3553189	manual_output_funchead_RANDOM3	0.789896670494	0.9927567997701406	0.770378874856
Gothic	6427621	manual_output_funchead_RANDOM3	0.79177377892	1.1016620624341205	0.733834289104
Turkish	8907240	manual_output_funchead_RANDOM3	0.541799071132	2.0121097607532183	0.464923001711
Japanese	5751771	manual_output_funchead_RANDOM3	0.860451705911	0.48812500633109596	0.85180201826
Chinese	3458090	manual_output_funchead_RANDOM3	0.721120293848	1.228567744133339	0.678328741965
Indonesian	5681797	manual_output_funchead_RANDOM3	0.693471113199	1.3812592717390657	0.654767496477
Telugu	8160866	manual_output_funchead_RANDOM3	0.872832369942	1.1661997989882393	0.734104046243
Afrikaans	1246831	manual_output_funchead_RANDOM3	0.779326123128	1.0144728515390151	0.761647254576
Basque	5284893	manual_output_funchead_RANDOM3	0.802246289611	1.0580136771368014	0.724328118732
Turkish	7080515	manual_output_funchead_RANDOM3	0.557076509411	2.035460069895781	0.472256172085
Ancient_Greek	3394585	manual_output_funchead_RANDOM3	0.785353459871	0.9914816748158776	0.729517261994
Danish	7291358	manual_output_funchead_RANDOM3	0.7853233553	0.9066592316434169	0.764771584944
Greek	6704979	manual_output_funchead_RANDOM3	0.744789451297	1.0235830340320533	0.726712037431
Serbian	8538721	manual_output_funchead_RANDOM3	0.761359773371	1.0854626903858131	0.726345609065
Polish	9427099	manual_output_funchead_RANDOM3	0.828155904596	0.6713884485537677	0.813030831879
Afrikaans	9950877	manual_output_funchead_RANDOM3	0.812811980033	0.9714370491401526	0.775790349418
Hungarian	9992766	manual_output_funchead_RANDOM3	0.695900571314	1.451366798975932	0.641274932344
French	8031365	manual_output_funchead_RANDOM3	0.890509354441	0.4849057721852372	0.871363589638
Slovenian	3188844	manual_output_funchead_RANDOM3	0.785205277918	1.0272388100133567	0.756562916648
Hebrew	3512227	manual_output_funchead_RANDOM3	0.809221616262	0.8971074516842965	0.77342588002
Old_Church_Slavonic	1507314	manual_output_funchead_RANDOM3	0.795445544554	0.9708935883021591	0.744455445545
German	905123	manual_output_funchead_RANDOM3	0.871352661508	0.6112252122048752	0.849258879463
Portuguese	5124335	manual_output_funchead_RANDOM3	0.849554681858	0.602512605832443	0.832383856214
Hindi	4081596	manual_output_funchead_RANDOM3	0.918886825199	0.3712215864589029	0.901440185123
Slovenian	4509168	manual_output_funchead_RANDOM3	0.792883085835	0.9826561167242226	0.764976322928
Old_Church_Slavonic	3594067	manual_output_funchead_RANDOM3	0.785148514851	0.9932839076707859	0.742574257426
Swedish	252945	manual_output_funchead_RANDOM3	0.811855997965	0.8725029638944042	0.785608277149
Telugu	141661	manual_output_funchead_RANDOM3	0.820809248555	1.0440471888966643	0.697495183044
Lithuanian	7189425	manual_output_funchead_RANDOM3	0.392978482446	3.371046070604335	0.285390713477
Finnish	986918	manual_output_funchead_RANDOM3	0.775229357798	0.9585604228729192	0.729152403122
Turkish	3166927	manual_output_funchead_RANDOM3	0.573698362259	1.911497082141465	0.501588853581
Korean	1667595	manual_output_funchead_RANDOM3	0.68394903682	1.358203855771694	0.618141916606
Serbian	6495941	manual_output_funchead_RANDOM3	0.791841359773	0.9864865616428278	0.75671388102
Indonesian	638792	manual_output_funchead_RANDOM3	0.71798966651	1.3147592814890305	0.676749647722
Serbian	9290417	manual_output_funchead_RANDOM3	0.774390934844	1.0071201041332385	0.735750708215
Hebrew	3416360	manual_output_funchead_RANDOM3	0.786316311353	0.9663432659934994	0.762419434804
Latin	338537	manual_output_funchead_RANDOM3	0.793273257177	1.1087401518130526	0.718367893873
Telugu	9365867	manual_output_funchead_RANDOM3	0.836223506744	1.1376814479313375	0.712909441233
Serbian	7870202	manual_output_funchead_RANDOM3	0.790254957507	1.0369113619266759	0.750368271955
Hebrew	7607591	manual_output_funchead_RANDOM3	0.805057015369	0.8933309215570241	0.768269707486
Chinese	2392556	manual_output_funchead_RANDOM3	0.737006427916	1.099068713538465	0.709641873278
Tamil	8384118	manual_output_funchead_RANDOM3	0.571556350626	2.22777690785089	0.509838998211
Turkish	6924308	manual_output_funchead_RANDOM3	0.569542899047	2.010175451181011	0.48765582987
Portuguese	149479	manual_output_funchead_RANDOM3	0.873224745246	0.5277070130754026	0.854422423708
Portuguese	5166475	manual_output_funchead_RANDOM3	0.859825082243	0.5716632213176991	0.841450694054
Slovenian	1803818	manual_output_funchead_RANDOM3	0.77895269183	1.0260171502024316	0.74870120914
Polish	8741558	manual_output_funchead_RANDOM3	0.834205933682	0.7256632592804283	0.791506689936
Marathi	9217723	manual_output_funchead_RANDOM3	0.608187134503	2.503920661078559	0.43567251462
Korean	5850599	manual_output_funchead_RANDOM3	0.710497439649	1.2882262178344919	0.641185076811
Arabic	8708184	manual_output_funchead_RANDOM3	0.775952658669	0.9997821675456278	0.735192457918
Arabic	8708184	manual_output_funchead_RANDOM3	0.785819002879	0.9704451073622005	0.747327419234
Korean	9878180	manual_output_funchead_RANDOM3	0.696171665447	1.3578365849877416	0.61216776396
Russian	5393138	manual_output_funchead_RANDOM3	0.809302899211	0.8151767605003993	0.783431997571
Hungarian	2952698	manual_output_funchead_RANDOM3	0.677758845344	1.457542859899791	0.633056028866
Japanese	2377309	manual_output_funchead_RANDOM3	0.863334935127	0.5331948152704344	0.85007208073
French	6458073	manual_output_funchead_RANDOM3	0.880602384868	0.53973675001467	0.861135382401
Ancient_Greek	8052666	manual_output_funchead_RANDOM3	0.777372590046	1.004523755393743	0.733582424152
Serbian	5909323	manual_output_funchead_RANDOM3	0.792634560907	0.9732794667641097	0.752974504249
Latin	4621043	manual_output_funchead_RANDOM3	0.795149241231	1.1338397444227002	0.712304445412
Ukrainian	5828195	manual_output_funchead_RANDOM3	0.720300572519	1.2069813308114086	0.687022900763
Finnish	1515251	manual_output_funchead_RANDOM3	0.752909763111	0.9968607088311942	0.709674106532
Finnish	3375580	manual_output_funchead_RANDOM3	0.784882924825	0.92641035951271	0.736854717239
English	319226	manual_output_funchead_RANDOM3	0.822990947251	0.8053501079358522	0.793379861427
Ancient_Greek	4833375	manual_output_funchead_RANDOM3	0.797369600957	0.9265211298520604	0.759677178299
Slovak	9524654	manual_output_funchead_RANDOM3	0.769281352748	0.9222584022552881	0.745138562705
Latvian	502498	manual_output_funchead_RANDOM3	0.686973428386	1.542198739916227	0.589575039348
Basque	8143440	manual_output_funchead_RANDOM3	0.786000802246	1.0538313436881157	0.727587244284
Greek	7548604	manual_output_funchead_RANDOM3	0.817737133135	0.8910959728825909	0.789025946406
Swedish	9566019	manual_output_funchead_RANDOM3	0.813085697324	0.8899595251834732	0.779205359793
Afrikaans	3958396	manual_output_funchead_RANDOM3	0.763103161398	1.0344566586311168	0.738768718802
German	118888	manual_output_funchead_RANDOM3	0.876200242379	0.5697541901032767	0.853547124079
Romanian	7142330	manual_output_funchead_RANDOM3	0.816945958678	0.8767075895725601	0.775960697221
Estonian	7229736	manual_output_funchead_RANDOM3	0.762774141693	1.0353436194593808	0.7174187622
Ukrainian	3890872	manual_output_funchead_RANDOM3	0.737118320611	1.2272646051355218	0.695372137405
Irish	8020583	manual_output_funchead_RANDOM3	0.470526646424	3.002873717771252	0.393361951628
Latvian	6464881	manual_output_funchead_RANDOM3	0.703268215906	1.449258799023589	0.648180724007
Belarusian	2443268	manual_output_funchead_RANDOM3	0.580062794349	2.4203739854941375	0.52590266876
Afrikaans	9899799	manual_output_funchead_RANDOM3	0.810524126456	0.8895758904653064	0.778702163062
Croatian	8946210	manual_output_funchead_RANDOM3	0.751876789722	1.046400063879838	0.723163841808
Estonian	77314	manual_output_funchead_RANDOM3	0.764840969112	1.092404248205525	0.703410265243
Telugu	8662741	manual_output_funchead_RANDOM3	0.83429672447	1.0179226935943426	0.751445086705
Hungarian	9219484	manual_output_funchead_RANDOM3	0.690788814273	1.4836008321955745	0.616016838729
Afrikaans	8267837	manual_output_funchead_RANDOM3	0.755199667221	1.1129696342889561	0.73544093178
Hungarian	3238715	manual_output_funchead_RANDOM3	0.684073368748	1.4624297271167228	0.641174701814
Chinese	7198884	manual_output_funchead_RANDOM3	0.7072543618	1.2627670802360724	0.6536271809
Lithuanian	4564807	manual_output_funchead_RANDOM3	0.390713476784	3.4772280933902864	0.301245753114
Korean	5682688	manual_output_funchead_RANDOM3	0.681053401609	1.3879920556810652	0.615276761765
Polish	5620115	manual_output_funchead_RANDOM3	0.841419429901	0.6525049627763438	0.819080860966
Hindi	7475161	manual_output_funchead_RANDOM3	0.905063483847	0.42968352531998766	0.887982218433
Slovenian	6575098	manual_output_funchead_RANDOM3	0.790492391154	1.0209951455289152	0.750356305457
Latvian	5241541	manual_output_funchead_RANDOM3	0.669104712527	1.5301761241348106	0.612350708268
French	7749454	manual_output_funchead_RANDOM3	0.879780016447	0.5312427572898263	0.861803556743
Polish	3218474	manual_output_funchead_RANDOM3	0.861431064572	0.5626070063220963	0.839906922629
Finnish	4912270	manual_output_funchead_RANDOM3	0.789435848282	0.9683508869435515	0.720423113789
Romanian	8542519	manual_output_funchead_RANDOM3	0.807120263813	0.9416753577467202	0.761558651322
Korean	2148361	manual_output_funchead_RANDOM3	0.694312362838	1.3150947877809758	0.635241404535
German	4093141	manual_output_funchead_RANDOM3	0.875734128834	0.6082720971345301	0.839190826885
Marathi	2221691	manual_output_funchead_RANDOM3	0.602339181287	2.0932068099752503	0.459064327485
Spanish	9670368	manual_output_funchead_RANDOM3	0.861689493102	0.618767138941344	0.834992671956
Galician	8710918	manual_output_funchead_RANDOM3	0.73292880481	1.252519095678155	0.696795804618
Ancient_Greek	4696398	manual_output_funchead_RANDOM3	0.768764011359	1.0024125255538536	0.727873262592
Hindi	2246473	manual_output_funchead_RANDOM3	0.905581097951	0.40452334108652616	0.891909996042
Italian	1185366	manual_output_funchead_RANDOM3	0.851745423585	0.675341379406504	0.830991911452
Hindi	2709855	manual_output_funchead_RANDOM3	0.920896385836	0.38871832642976134	0.894832993332
Estonian	3869248	manual_output_funchead_RANDOM3	0.755310598232	1.103736533330494	0.705247445172
Finnish	3046314	manual_output_funchead_RANDOM3	0.79371491168	0.9846773071883558	0.731137888539
Croatian	681176	manual_output_funchead_RANDOM3	0.755282098909	1.054834577028121	0.716508010216
Danish	1662074	manual_output_funchead_RANDOM3	0.793700435608	0.848094238098355	0.766447001005
Korean	4413398	manual_output_funchead_RANDOM3	0.679529383077	1.3662041037533523	0.619239209949
Latvian	7784695	manual_output_funchead_RANDOM3	0.667530784187	1.6137304200793667	0.600685121748
Ukrainian	9869368	manual_output_funchead_RANDOM3	0.749880725191	1.1502697812855414	0.704437022901
Hindi	9531058	manual_output_funchead_RANDOM3	0.899826447036	0.4590909131438659	0.874615595408
Dutch	6239398	manual_output_funchead_RANDOM3	0.850732217573	0.7190734070339961	0.827353556485
Hungarian	6209384	manual_output_funchead_RANDOM3	0.680665530721	1.5597738117066224	0.615515686078
Greek	3819897	manual_output_funchead_RANDOM3	0.796044236495	0.9120215882092828	0.772649936197
Japanese	659996	manual_output_funchead_RANDOM3	0.879961556944	0.49463275977477955	0.862854396925
Slovak	156944	manual_output_funchead_RANDOM3	0.788539220291	0.9436278188995713	0.749271958666
Japanese	7056567	manual_output_funchead_RANDOM3	0.869293608842	0.4850312554796174	0.856030754445
Korean	8192171	manual_output_funchead_RANDOM3	0.696933674713	1.3508782098349115	0.619391611802
Afrikaans	3133633	manual_output_funchead_RANDOM3	0.783069883527	1.0034041288192577	0.766430948419
Romanian	9765979	manual_output_funchead_RANDOM3	0.787805370483	0.9924473374614694	0.755434416852
German	9463306	manual_output_funchead_RANDOM3	0.856809918896	0.6576089622301614	0.831173673907
Greek	460122	manual_output_funchead_RANDOM3	0.778604849	0.9792395868944341	0.758932369205
Urdu	8631212	manual_output_funchead_RANDOM3	0.839507062554	0.7768303140950636	0.798789276449
Croatian	4806032	manual_output_funchead_RANDOM3	0.763640585094	1.0310562453525705	0.721383793824
Serbian	4699714	manual_output_funchead_RANDOM3	0.805439093484	0.9667070472004056	0.775184135977
French	3327921	manual_output_funchead_RANDOM3	0.887194181743	0.5086145026940884	0.868742290296
Russian	3404667	manual_output_funchead_RANDOM3	0.795755540376	0.871023349347171	0.759050546448
Belarusian	4283335	manual_output_funchead_RANDOM3	0.576138147567	2.442409087200554	0.515698587127
Spanish	1345416	manual_output_funchead_RANDOM3	0.868714307374	0.5829738855848428	0.844430686815
Urdu	1207025	manual_output_funchead_RANDOM3	0.822066878063	0.8376141572658388	0.790285384837
Gothic	5052011	manual_output_funchead_RANDOM3	0.769527387779	1.0891238643124992	0.712477753609
Swedish	7339646	manual_output_funchead_RANDOM3	0.785269049739	0.9313455305294404	0.763134461264
Slovak	9709183	manual_output_funchead_RANDOM3	0.791921089713	0.9031382248904459	0.763832785345
Dutch	8758932	manual_output_funchead_RANDOM3	0.863179916318	0.6632123611851841	0.833368200837
Polish	6964634	manual_output_funchead_RANDOM3	0.816986620128	0.6907685531579595	0.786387434555
Spanish	7250972	manual_output_funchead_RANDOM3	0.862889776116	0.6252816347771969	0.83425986759
Telugu	504261	manual_output_funchead_RANDOM3	0.805394990366	1.1542342917308182	0.693641618497
Persian	2211976	manual_output_funchead_RANDOM3	0.807352128248	0.8703326286450481	0.772180762852
Coptic	7801086	manual_output_funchead_RANDOM3	0.814006888634	1.0047844526551484	0.784156142365
Urdu	7338003	manual_output_funchead_RANDOM3	0.815508792159	0.8212176770461537	0.777745748054
Italian	2615409	manual_output_funchead_RANDOM3	0.844135802469	0.6876489082997583	0.819710515113
Japanese	811176	manual_output_funchead_RANDOM3	0.855358000961	0.5528196686337282	0.836040365209
Greek	8198489	manual_output_funchead_RANDOM3	0.791259038707	0.9152380798482631	0.775414717142
Portuguese	2032765	manual_output_funchead_RANDOM3	0.864131161572	0.5492115156093507	0.852416486132
Swedish	4074389	manual_output_funchead_RANDOM3	0.832124835687	0.837505681174142	0.79239282534
Irish	9416894	manual_output_funchead_RANDOM3	0.460161239661	3.052041517179208	0.393152549471
Romanian	2280000	manual_output_funchead_RANDOM3	0.821455010431	0.8517538940644183	0.788007268322
Tamil	448799	manual_output_funchead_RANDOM3	0.593023255814	2.189263933246592	0.523255813953
Danish	7295690	manual_output_funchead_RANDOM3	0.812353401095	0.8383030335516766	0.77772813582
Portuguese	9086416	manual_output_funchead_RANDOM3	0.876567974538	0.5630545806649944	0.846425419241
Swedish	6368960	manual_output_funchead_RANDOM3	0.805537887461	0.8872993288718324	0.773989738371
Ancient_Greek	2825953	manual_output_funchead_RANDOM3	0.781646988492	1.0064443535698564	0.728530862352
Gothic	5040111	manual_output_funchead_RANDOM3	0.78168874827	1.0947097582333356	0.734526399051
Persian	5806924	manual_output_funchead_RANDOM3	0.820688225539	0.7999528421263065	0.792564953013
Portuguese	9224084	manual_output_funchead_RANDOM3	0.8791088288	0.5408691281743264	0.857257482147
Italian	476004	manual_output_funchead_RANDOM3	0.858184333759	0.6569331046645821	0.827266922095
Galician	7751897	manual_output_funchead_RANDOM3	0.723675901266	1.2584105235394345	0.698415749156
Galician	5712756	manual_output_funchead_RANDOM3	0.759204854342	1.263072270187193	0.718925894402
Greek	5950636	manual_output_funchead_RANDOM3	0.822415993194	0.8695302489766259	0.799128030625
Finnish	4565474	manual_output_funchead_RANDOM3	0.790360125976	0.9130130632987467	0.739250992743
Vietnamese	5291546	manual_output_funchead_RANDOM3	0.544763256616	1.8451236123235184	0.50167291899
Ukrainian	7621133	manual_output_funchead_RANDOM3	0.739265267176	1.1869620660334144	0.708253816794
Polish	3798356	manual_output_funchead_RANDOM3	0.860383944154	0.6362888726472439	0.824083769634
Chinese	5368928	manual_output_funchead_RANDOM3	0.697337006428	1.3158221155487144	0.638659320478
Belarusian	4544415	manual_output_funchead_RANDOM3	0.516483516484	2.462306965838422	0.455259026688
Hebrew	5395930	manual_output_funchead_RANDOM3	0.836688150719	0.8456290921422592	0.788596926128
Telugu	8748698	manual_output_funchead_RANDOM3	0.832369942197	1.2843442725767749	0.637764932563
Turkish	8954121	manual_output_funchead_RANDOM3	0.565020777316	1.9598006946450193	0.473111708629
Spanish	2205031	manual_output_funchead_RANDOM3	0.856180825795	0.5942036057305842	0.841840602416
Spanish	3415540	manual_output_funchead_RANDOM3	0.863711022388	0.5945896505154475	0.848258957902
Bulgarian	4252729	manual_output_funchead_RANDOM3	0.877883016412	0.5540506662804275	0.851709926976
Russian	7402723	manual_output_funchead_RANDOM3	0.809255464481	0.8276659963705433	0.781657938676
Indonesian	6148861	manual_output_funchead_RANDOM3	0.707937999061	1.3569306694660572	0.666040394551
Spanish	7193409	manual_output_funchead_RANDOM3	0.858846717542	0.5984805271180277	0.838884115834
Estonian	7349533	manual_output_funchead_RANDOM3	0.72878631301	1.1204518069081006	0.683890228499
Lithuanian	2770769	manual_output_funchead_RANDOM3	0.402038505096	3.1431529562443594	0.303510758777
Croatian	5408425	manual_output_funchead_RANDOM3	0.779351443387	0.9551510412657411	0.754508165003
French	4914693	manual_output_funchead_RANDOM3	0.894467002467	0.48007920665924975	0.876092208059
Basque	7946224	manual_output_funchead_RANDOM3	0.773816686723	1.070437338587227	0.720667870036
Japanese	3637723	manual_output_funchead_RANDOM3	0.870350792888	0.5047993841107106	0.857472369053
Greek	9284219	manual_output_funchead_RANDOM3	0.791259038707	0.8943267398213184	0.775946405785
Galician	9261644	manual_output_funchead_RANDOM3	0.736937481124	1.2951980102121468	0.701243787925
Dutch	4163643	manual_output_funchead_RANDOM3	0.850575313808	0.6454775957694612	0.830334728033
Japanese	8366949	manual_output_funchead_RANDOM3	0.82421912542	0.613732098639441	0.811244593945
Bulgarian	8317751	manual_output_funchead_RANDOM3	0.895235340901	0.49110453757871886	0.859446171643
Catalan	542511	manual_output_funchead_RANDOM3	0.868749509381	0.5843698546057622	0.843924169872
Marathi	781822	manual_output_funchead_RANDOM3	0.614035087719	2.2780629933228966	0.511695906433
Old_Church_Slavonic	5623909	manual_output_funchead_RANDOM3	0.808811881188	0.9499744303391712	0.757524752475
Croatian	2217244	manual_output_funchead_RANDOM3	0.773469545701	0.972432498970265	0.74390527049
Chinese	4928168	manual_output_funchead_RANDOM3	0.690541781451	1.2841169802829473	0.664279155188
Spanish	1346217	manual_output_funchead_RANDOM3	0.868916460302	0.5604082839457587	0.851379693738
Hebrew	2432614	manual_output_funchead_RANDOM3	0.808230044621	0.9000497446003443	0.785523054041
Vietnamese	4828192	manual_output_funchead_RANDOM3	0.655480077056	1.6144549112756028	0.60214944743
Persian	691075	manual_output_funchead_RANDOM3	0.876796572692	0.6734390045856494	0.832365948038
Latin	7218559	manual_output_funchead_RANDOM3	0.752571103146	1.1921701253384969	0.698636561589
Portuguese	437953	manual_output_funchead_RANDOM3	0.870416432641	0.5498017899329583	0.853432827837
Latvian	7918470	manual_output_funchead_RANDOM3	0.695768910286	1.5097807464792976	0.631237848347
Danish	8349007	manual_output_funchead_RANDOM3	0.790572992293	0.9103061821851386	0.767787333855
Vietnamese	9109258	manual_output_funchead_RANDOM3	0.619791138599	1.5850390402888546	0.580959140221
Bulgarian	523924	manual_output_funchead_RANDOM3	0.84513050394	0.6284493132429142	0.818885113152
Hungarian	4642728	manual_output_funchead_RANDOM3	0.668738097625	1.4676967577166222	0.640272627042
Russian	1679285	manual_output_funchead_RANDOM3	0.806807832423	0.82277499073107	0.781762295082
Lithuanian	4785510	manual_output_funchead_RANDOM3	0.433748584371	3.2128363638475013	0.368063420159
Danish	3962823	manual_output_funchead_RANDOM3	0.809561040992	0.8128064531168431	0.787445548978
Irish	5101047	manual_output_funchead_RANDOM3	0.514186996126	2.8754245984518096	0.414720971626
Finnish	9473351	manual_output_funchead_RANDOM3	0.769170204026	0.9918383592210468	0.717479118171
Hebrew	9909831	manual_output_funchead_RANDOM3	0.808725830441	0.9100175604468002	0.786117997025
Persian	7180422	manual_output_funchead_RANDOM3	0.8523355445	0.7279698439498445	0.817924267551
Slovak	7248034	manual_output_funchead_RANDOM3	0.75500234852	1.0037683703855709	0.728980742132
Gothic	1286702	manual_output_funchead_RANDOM3	0.776151868697	1.0762111599416584	0.732252323512
Turkish	5049659	manual_output_funchead_RANDOM3	0.541310193107	2.0865274591394636	0.458323148374
Latvian	8206648	manual_output_funchead_RANDOM3	0.664012591427	1.5280841922066895	0.612721044348
German	83398	manual_output_funchead_RANDOM3	0.837233149995	0.6630357271517892	0.817283490258
Vietnamese	2635906	manual_output_funchead_RANDOM3	0.599310554598	1.7556526828921737	0.542735476021
Polish	4803555	manual_output_funchead_RANDOM3	0.857009889471	0.6012580266537675	0.840954043048
Arabic	85305	manual_output_funchead_RANDOM3	0.793652152511	0.9510705702848833	0.755567207782
English	8464595	manual_output_funchead_RANDOM3	0.850680220503	0.7331033553183003	0.82577251808
Turkish	6640778	manual_output_funchead_RANDOM3	0.616719628453	1.8773989339120754	0.490711317526
Arabic	2219726	manual_output_funchead_RANDOM3	0.760361266573	1.00006272573109	0.724534237927
Japanese	9006366	manual_output_funchead_RANDOM3	0.862373858722	0.5375375483484007	0.84824603556
Chinese	8604702	manual_output_funchead_RANDOM3	0.709550045914	1.2581001157931389	0.666207529844
Galician	4635197	manual_output_funchead_RANDOM3	0.713407100299	1.2825228236154356	0.675709068944
Korean	1255736	manual_output_funchead_RANDOM3	0.690288953914	1.3565817243971205	0.619452572543
Urdu	1003843	manual_output_funchead_RANDOM3	0.844335543384	0.7491519416605371	0.811473046988
Slovak	1149417	manual_output_funchead_RANDOM3	0.792766557069	0.9188206793837504	0.757726632222
Hindi	6487321	manual_output_funchead_RANDOM3	0.897725542734	0.4338569391010791	0.883080108394
Romanian	8327140	manual_output_funchead_RANDOM3	0.802207416381	0.9107790873536705	0.777710478498
German	9579657	manual_output_funchead_RANDOM3	0.875920574252	0.5975368521726286	0.848233429663
Irish	7997330	manual_output_funchead_RANDOM3	0.531462674066	2.9103412606206667	0.443827871427
Dutch	4280776	manual_output_funchead_RANDOM3	0.841265690377	0.709946715756939	0.818514644351
Persian	3081710	manual_output_funchead_RANDOM3	0.794637921504	0.8277920103158788	0.782200110558
Bulgarian	7212833	manual_output_funchead_RANDOM3	0.85185452968	0.5937273878913649	0.838261875497
Dutch	7204480	manual_output_funchead_RANDOM3	0.855910041841	0.6753797440536351	0.829811715481
Japanese	9039556	manual_output_funchead_RANDOM3	0.840076886112	0.5953812294685743	0.826621816434
Arabic	4095392	manual_output_funchead_RANDOM3	0.732367387559	1.090108309564725	0.709231773481
Marathi	5173769	manual_output_funchead_RANDOM3	0.625730994152	2.321331715723227	0.476608187135
Arabic	6821922	manual_output_funchead_RANDOM3	0.835439651575	0.7792898659047925	0.809168637439
Japanese	2179483	manual_output_funchead_RANDOM3	0.861412782316	0.5361825395524072	0.851609802979
Persian	6532310	manual_output_funchead_RANDOM3	0.82269209508	0.7702787484152005	0.798369264787
Italian	4022807	manual_output_funchead_RANDOM3	0.842858663261	0.6812085663196431	0.822903363133
Arabic	6316613	manual_output_funchead_RANDOM3	0.766471551327	0.9803255209730267	0.726877762202
