Language	Model	Type	UAS	Pars	LAS
Gothic	5743670	manual_output_funchead_RANDOM2	0.733537670556	1.203501662553618	0.664821040142
Indonesian	8241904	manual_output_funchead_RANDOM2	0.731892907468	1.2441256570950423	0.687928604979
Chinese	5383658	manual_output_funchead_RANDOM2	0.58347107438	1.739952459764437	0.518365472911
Spanish	2526955	manual_output_funchead_RANDOM2	0.83083590236	0.7144347047942997	0.804732905443
Old_Church_Slavonic	5142427	manual_output_funchead_RANDOM2	0.809603960396	0.989574188737586	0.712574257426
Turkish	6939375	manual_output_funchead_RANDOM2	0.549987778049	2.047735893968206	0.445245661208
Turkish	4968554	manual_output_funchead_RANDOM2	0.518088486923	2.06993114009984	0.432534832559
Indonesian	145965	manual_output_funchead_RANDOM2	0.718177548145	1.2516322120695171	0.692062000939
Ancient_Greek	925566	manual_output_funchead_RANDOM2	0.746614855776	1.151340220466606	0.682947242565
Afrikaans	9425921	manual_output_funchead_RANDOM2	0.774750415973	0.9879436347875341	0.752911813644
Portuguese	6777674	manual_output_funchead_RANDOM2	0.82871967691	0.7085920304746275	0.788092754553
Tamil	2279960	manual_output_funchead_RANDOM2	0.565295169946	2.007467449031277	0.531305903399
Chinese	811323	manual_output_funchead_RANDOM2	0.635445362718	1.6407056055778315	0.551882460973
Marathi	4903759	manual_output_funchead_RANDOM2	0.646198830409	1.8556697689301787	0.538011695906
Chinese	8700156	manual_output_funchead_RANDOM2	0.603122130395	1.6167762393793783	0.5608815427
Slovak	5561302	manual_output_funchead_RANDOM2	0.802254579615	0.8213201611912155	0.775011742602
Gothic	1084257	manual_output_funchead_RANDOM2	0.755784061697	1.2297327133514016	0.658888669171
Irish	1616842	manual_output_funchead_RANDOM2	0.567165741807	2.51508281722941	0.468327923778
Swedish	3553361	manual_output_funchead_RANDOM2	0.784632998346	0.9839041284976385	0.739049315185
Coptic	6966416	manual_output_funchead_RANDOM2	0.761194029851	1.1071666997828522	0.730195177956
Russian	8564291	manual_output_funchead_RANDOM2	0.716814663024	1.1749219780768883	0.664351851852
Persian	7862341	manual_output_funchead_RANDOM2	0.69555002764	1.123833479416377	0.671987285793
Latvian	6893232	manual_output_funchead_RANDOM2	0.656883621887	1.6675344028579737	0.568373298769
Ancient_Greek	515705	manual_output_funchead_RANDOM2	0.733044387984	1.239904255931856	0.643282020625
Japanese	4521564	manual_output_funchead_RANDOM2	0.820374819798	0.8113482265389922	0.767035079289
Slovenian	2265959	manual_output_funchead_RANDOM2	0.790722265643	1.0067674237434072	0.726587283343
Portuguese	6095384	manual_output_funchead_RANDOM2	0.822407660007	0.6662359312565285	0.8079916553
German	2706588	manual_output_funchead_RANDOM2	0.833317796215	0.716089074733018	0.804511979118
Russian	2700935	manual_output_funchead_RANDOM2	0.757361870067	1.0852182745724592	0.698912795993
Serbian	1065044	manual_output_funchead_RANDOM2	0.767818696884	1.053056237461209	0.729178470255
Croatian	6137653	manual_output_funchead_RANDOM2	0.764878879344	1.0166468326082798	0.730284033744
Indonesian	9933441	manual_output_funchead_RANDOM2	0.708595584782	1.321537941293909	0.669422263974
German	127807	manual_output_funchead_RANDOM2	0.840402722103	0.6617587382666515	0.821105621329
Lithuanian	420644	manual_output_funchead_RANDOM2	0.506228765572	2.5788725856206427	0.425821064553
Hebrew	3800486	manual_output_funchead_RANDOM2	0.765889935548	1.0412790514776242	0.733763014378
Dutch	1857467	manual_output_funchead_RANDOM2	0.81589958159	0.8275795677154633	0.784257322176
Old_Church_Slavonic	7624663	manual_output_funchead_RANDOM2	0.731287128713	1.2467851484175956	0.643861386139
Chinese	9893802	manual_output_funchead_RANDOM2	0.639761248852	1.6547044092849157	0.560789715335
Korean	6919521	manual_output_funchead_RANDOM2	0.537948061448	1.9795981847463773	0.43154108754
Afrikaans	9473101	manual_output_funchead_RANDOM2	0.774750415973	1.0099042155183293	0.749168053245
Italian	7816457	manual_output_funchead_RANDOM2	0.838175819498	0.736864690443286	0.799595572584
Persian	6825524	manual_output_funchead_RANDOM2	0.742399115533	1.01549663345678	0.694029850746
Turkish	4598574	manual_output_funchead_RANDOM2	0.496577853825	2.0795378375245726	0.423246150086
Japanese	1617144	manual_output_funchead_RANDOM2	0.769629985584	0.8746600226448569	0.720134550697
Urdu	7266873	manual_output_funchead_RANDOM2	0.747045257999	1.1001588591721052	0.691193427501
French	6768370	manual_output_funchead_RANDOM2	0.836939761513	0.7109147545724896	0.814568770559
German	4385782	manual_output_funchead_RANDOM2	0.864547403748	0.637808940489961	0.826698983872
Polish	8682181	manual_output_funchead_RANDOM2	0.840837696335	0.618364998516196	0.811518324607
Coptic	9411797	manual_output_funchead_RANDOM2	0.764638346728	1.085377755586644	0.725602755454
Greek	223509	manual_output_funchead_RANDOM2	0.756061250532	0.9515293953216922	0.737558485751
Finnish	9055655	manual_output_funchead_RANDOM2	0.750376557579	1.1470184410400266	0.653772422292
Spanish	7603125	manual_output_funchead_RANDOM2	0.818239247991	0.7790116871236797	0.789887299742
Irish	6827777	manual_output_funchead_RANDOM2	0.510941262695	2.523429017780389	0.452203957701
Chinese	8020511	manual_output_funchead_RANDOM2	0.661616161616	1.5272522032425095	0.587786960514
Russian	7499745	manual_output_funchead_RANDOM2	0.707156952034	1.22602923328377	0.644552595628
Arabic	8294234	manual_output_funchead_RANDOM2	0.641569198172	1.404800382052689	0.605849179767
Lithuanian	7840447	manual_output_funchead_RANDOM2	0.494903737259	2.4837660352074007	0.431483578709
Serbian	2674200	manual_output_funchead_RANDOM2	0.772011331445	1.0288211203837192	0.741416430595
English	9127542	manual_output_funchead_RANDOM2	0.791356900824	0.9285735801180336	0.756182673342
Galician	6844938	manual_output_funchead_RANDOM2	0.710606518218	1.3085875739565804	0.662447489086
Tamil	9651250	manual_output_funchead_RANDOM2	0.593023255814	1.9940005824476321	0.544722719141
Marathi	3276545	manual_output_funchead_RANDOM2	0.657894736842	1.6591624962656122	0.561403508772
Estonian	9028408	manual_output_funchead_RANDOM2	0.719141118383	1.1572592763816438	0.66115512688
Latin	8858368	manual_output_funchead_RANDOM2	0.694348598037	1.4745308799019394	0.595423938897
Hebrew	2058634	manual_output_funchead_RANDOM2	0.759940505702	1.0308211739724027	0.734556271691
Polish	9736899	manual_output_funchead_RANDOM2	0.811169284468	0.6948302638537666	0.782780686446
Swedish	7266257	manual_output_funchead_RANDOM2	0.77733960904	1.0034164613487107	0.740787855659
Ukrainian	1695740	manual_output_funchead_RANDOM2	0.793535305344	1.0284806684740173	0.730677480916
Turkish	2228722	manual_output_funchead_RANDOM2	0.514544121242	2.0038922153280345	0.436568076265
Finnish	3773448	manual_output_funchead_RANDOM2	0.718985348487	1.1550303795934131	0.65452553745
Catalan	8210028	manual_output_funchead_RANDOM2	0.813388021038	0.7741013901234047	0.788641180626
Gothic	6966870	manual_output_funchead_RANDOM2	0.749653945027	1.1645162451613766	0.66729286138
Norwegian	393463	manual_output_funchead_RANDOM2	0.835065824034	0.7803820942387897	0.796781228609
Bulgarian	6579329	manual_output_funchead_RANDOM2	0.874990962331	0.5836514283240156	0.819029715856
English	2086490	manual_output_funchead_RANDOM2	0.793278713397	0.9218948620111949	0.749506903353
Turkish	6833006	manual_output_funchead_RANDOM2	0.546443412369	2.045899090586825	0.444634563676
Ukrainian	819778	manual_output_funchead_RANDOM2	0.731870229008	1.0905322903155825	0.70598759542
Estonian	1016228	manual_output_funchead_RANDOM2	0.739694568837	1.1645411362753681	0.656102882076
Old_Church_Slavonic	6323897	manual_output_funchead_RANDOM2	0.793267326733	1.0803937337540164	0.705148514851
Slovenian	3694258	manual_output_funchead_RANDOM2	0.765436071905	1.0379918790303133	0.730587099444
Slovak	9472847	manual_output_funchead_RANDOM2	0.779145138563	0.912827378146074	0.729356505402
Marathi	6186108	manual_output_funchead_RANDOM2	0.698830409357	1.6170016115868997	0.602339181287
Russian	5527159	manual_output_funchead_RANDOM2	0.706018518519	1.1943231528739682	0.654940801457
Afrikaans	3132100	manual_output_funchead_RANDOM2	0.772462562396	1.0380606746019023	0.725457570715
Italian	1481257	manual_output_funchead_RANDOM2	0.828810131971	0.7496485688226839	0.797094508301
Afrikaans	7910984	manual_output_funchead_RANDOM2	0.774958402662	1.010249010735066	0.746048252912
Catalan	3683711	manual_output_funchead_RANDOM2	0.81403563859	0.7598746802120645	0.791898893163
Hungarian	7886576	manual_output_funchead_RANDOM2	0.724466272427	1.3311621778365235	0.636664327954
Latin	9059505	manual_output_funchead_RANDOM2	0.664969347761	1.544144197313563	0.603966366286
Galician	7870060	manual_output_funchead_RANDOM2	0.706240904972	1.3433786505107408	0.67565415557
Hebrew	6648342	manual_output_funchead_RANDOM2	0.765394149727	1.04341941846735	0.733068914229
German	9125700	manual_output_funchead_RANDOM2	0.842919735248	0.7265387454014672	0.799850843666
Hungarian	3174480	manual_output_funchead_RANDOM2	0.698105642979	1.2968657888749133	0.659216197254
Croatian	611165	manual_output_funchead_RANDOM2	0.747001006114	1.107006887009007	0.706524262828
Hindi	2377597	manual_output_funchead_RANDOM2	0.80105349694	0.7041446963286634	0.777791310173
Tamil	2137969	manual_output_funchead_RANDOM2	0.576923076923	2.0507377972543135	0.514311270125
Basque	5315808	manual_output_funchead_RANDOM2	0.712545126354	1.347264570569208	0.601835138387
Latvian	5062141	manual_output_funchead_RANDOM2	0.637533561707	1.6365750124692675	0.574113508009
Vietnamese	1324370	manual_output_funchead_RANDOM2	0.591199432221	1.7735910743435679	0.507959038832
Ukrainian	9846752	manual_output_funchead_RANDOM2	0.722686068702	1.2874061272884825	0.653625954198
Greek	6010862	manual_output_funchead_RANDOM2	0.720012760527	1.0630173262815585	0.700978307103
Hungarian	8373282	manual_output_funchead_RANDOM2	0.688383281548	1.3632464224868992	0.63937055227
Serbian	5649355	manual_output_funchead_RANDOM2	0.757053824363	1.1027971809106238	0.69790368272
Ancient_Greek	5243666	manual_output_funchead_RANDOM2	0.714422358392	1.228196803701421	0.655686743387
Gothic	561351	manual_output_funchead_RANDOM2	0.742436227012	1.2147739327941602	0.639410717817
Croatian	7581654	manual_output_funchead_RANDOM2	0.74522095813	1.1018646410140596	0.698397956814
Catalan	2191530	manual_output_funchead_RANDOM2	0.841883193343	0.6369407435867268	0.824848889238
Russian	8424117	manual_output_funchead_RANDOM2	0.711871964177	1.2244030615306642	0.662729584092
Persian	47429	manual_output_funchead_RANDOM2	0.752902155887	1.006837970482967	0.707435046987
German	4348231	manual_output_funchead_RANDOM2	0.830427892235	0.7294669014949484	0.79052857276
Ukrainian	6867191	manual_output_funchead_RANDOM2	0.737714694656	1.238049367229447	0.66483778626
Polish	4597851	manual_output_funchead_RANDOM2	0.841884816754	0.6486116344530684	0.796509598604
Latin	489098	manual_output_funchead_RANDOM2	0.700144048776	1.4418805669425963	0.607048340089
English	2459955	manual_output_funchead_RANDOM2	0.787589136702	0.9295831289164413	0.754741313913
Hebrew	3725641	manual_output_funchead_RANDOM2	0.793852255825	1.0101739442992694	0.732176499752
Lithuanian	4816905	manual_output_funchead_RANDOM2	0.47791619479	2.470718893567406	0.407701019253
Romanian	6741331	manual_output_funchead_RANDOM2	0.727774412814	1.1883459389390258	0.677972945689
Latin	425892	manual_output_funchead_RANDOM2	0.703125523433	1.4480572554127566	0.603731868279
Hebrew	4668070	manual_output_funchead_RANDOM2	0.785126425384	0.9663740654776577	0.754685176004
Bulgarian	8112821	manual_output_funchead_RANDOM2	0.866387101439	0.56205532034491	0.840286313354
Irish	4375942	manual_output_funchead_RANDOM2	0.450424039368	2.670292322828612	0.385718772903
Spanish	3696527	manual_output_funchead_RANDOM2	0.819009956032	0.7701102011110956	0.785983221307
Swedish	6330696	manual_output_funchead_RANDOM2	0.777466819319	1.0237494741228	0.737437984989
Slovenian	4049150	manual_output_funchead_RANDOM2	0.75932141051	1.033503861916399	0.721162245414
Turkish	3965825	manual_output_funchead_RANDOM2	0.539232461501	1.9993103070062113	0.450256660963
Latin	5053937	manual_output_funchead_RANDOM2	0.678637231584	1.5313037068858777	0.583799537704
Slovenian	2065567	manual_output_funchead_RANDOM2	0.756562916648	1.0416823550205845	0.72805848007
Danish	1890789	manual_output_funchead_RANDOM2	0.794593990841	0.9061495437044731	0.75460739417
Finnish	7201779	manual_output_funchead_RANDOM2	0.739935642886	1.118680407682478	0.680679172943
Galician	4442408	manual_output_funchead_RANDOM2	0.715438895143	1.3228688421576962	0.666154141841
Gothic	7302065	manual_output_funchead_RANDOM2	0.744413684002	1.2069023980532376	0.654834882341
Persian	6143518	manual_output_funchead_RANDOM2	0.69092039801	1.1524403046316176	0.670190713101
Danish	3697036	manual_output_funchead_RANDOM2	0.791913325142	0.8841539622551501	0.76142075282
Norwegian	1844330	manual_output_funchead_RANDOM2	0.836196055334	0.8066527041544324	0.797417978637
Hebrew	3390282	manual_output_funchead_RANDOM2	0.779176995538	1.0348101232804812	0.734655428855
Afrikaans	4448951	manual_output_funchead_RANDOM2	0.761023294509	0.9934875873380811	0.727537437604
Finnish	2731297	manual_output_funchead_RANDOM2	0.738532110092	1.2103659802147186	0.628371901958
Belarusian	8075466	manual_output_funchead_RANDOM2	0.604395604396	1.9919666585218587	0.536891679749
French	7350090	manual_output_funchead_RANDOM2	0.829178659539	0.7274937774900058	0.801102487664
Gothic	7898318	manual_output_funchead_RANDOM2	0.790883923275	1.1129892287292993	0.679157603322
Arabic	7745385	manual_output_funchead_RANDOM2	0.744266926345	1.1553936484491494	0.703538828666
Tamil	9344861	manual_output_funchead_RANDOM2	0.570661896243	2.044505636252743	0.524150268336
Chinese	6203409	manual_output_funchead_RANDOM2	0.629476584022	1.6444266433886587	0.552157943067
Basque	7075478	manual_output_funchead_RANDOM2	0.708784596871	1.2732456550390616	0.634476534296
Latvian	3776714	manual_output_funchead_RANDOM2	0.629478751967	1.7131075801622888	0.541894269049
Afrikaans	9682095	manual_output_funchead_RANDOM2	0.798044925125	0.9854345569098849	0.756447587354
Basque	4375487	manual_output_funchead_RANDOM2	0.742980344966	1.2015870620137565	0.65814279984
Telugu	3475905	manual_output_funchead_RANDOM2	0.895953757225	0.908499607920417	0.736030828516
Gothic	1235381	manual_output_funchead_RANDOM2	0.745501285347	1.3017422160966514	0.627447103026
Croatian	5598659	manual_output_funchead_RANDOM2	0.716275830044	1.1320957852243942	0.682841885303
Slovak	8295973	manual_output_funchead_RANDOM2	0.782433067168	0.8850854853947658	0.755659934241
Old_Church_Slavonic	718383	manual_output_funchead_RANDOM2	0.752376237624	1.1180351653193483	0.682079207921
Marathi	3887207	manual_output_funchead_RANDOM2	0.681286549708	1.8396686531646906	0.549707602339
Coptic	18589	manual_output_funchead_RANDOM2	0.712973593571	1.2968400989142679	0.678530424799
Irish	162808	manual_output_funchead_RANDOM2	0.506439116323	2.5062120734628066	0.429169720448
Catalan	374653	manual_output_funchead_RANDOM2	0.816017740796	0.7730685218119417	0.780634272706
Japanese	9038029	manual_output_funchead_RANDOM2	0.787698222009	0.8447034543663879	0.737241710716
Coptic	5504484	manual_output_funchead_RANDOM2	0.746268656716	1.1050414360212815	0.708381171068
Polish	194781	manual_output_funchead_RANDOM2	0.81780104712	0.6913789666205246	0.788132635253
Dutch	158703	manual_output_funchead_RANDOM2	0.828713389121	0.7836500616284344	0.79539748954
Hebrew	8345414	manual_output_funchead_RANDOM2	0.779375309866	1.0003204111185295	0.737332672286
Hebrew	4575624	manual_output_funchead_RANDOM2	0.774516608825	1.0206142029551863	0.726722855726
French	7379588	manual_output_funchead_RANDOM2	0.851947985197	0.658467353750654	0.826416015625
Urdu	4173638	manual_output_funchead_RANDOM2	0.725641395215	1.1003025465806784	0.691481695013
Latvian	4565099	manual_output_funchead_RANDOM2	0.660494398667	1.6242187313487846	0.575131932228
Slovak	2671962	manual_output_funchead_RANDOM2	0.792202912165	0.8337811644842167	0.766744950681
Tamil	285608	manual_output_funchead_RANDOM2	0.56976744186	1.9393322634142498	0.501788908766
Irish	4182437	manual_output_funchead_RANDOM2	0.535650717202	2.4913122942779418	0.460684745053
Latvian	6641557	manual_output_funchead_RANDOM2	0.652161836867	1.654851037543655	0.567817794649
Italian	4193693	manual_output_funchead_RANDOM2	0.827745849298	0.7853444640248342	0.786398467433
Polish	8471309	manual_output_funchead_RANDOM2	0.848167539267	0.6590388137424595	0.795113438045
Hindi	8676522	manual_output_funchead_RANDOM2	0.831105562829	0.6508273278589252	0.798008708096
Vietnamese	6927336	manual_output_funchead_RANDOM2	0.554091047349	1.702769194777689	0.522153502991
Arabic	7992087	manual_output_funchead_RANDOM2	0.696818585539	1.2421905531056765	0.650964697322
Arabic	7580853	manual_output_funchead_RANDOM2	0.663763122131	1.3123600843710497	0.638583612452
Hindi	2624977	manual_output_funchead_RANDOM2	0.860244192065	0.5847820448725884	0.821179551198
Urdu	1504501	manual_output_funchead_RANDOM2	0.787474776593	0.9201924071149752	0.745315652926
Norwegian	789696	manual_output_funchead_RANDOM2	0.830735923845	0.8102125981860119	0.792292140913
Galician	3809034	manual_output_funchead_RANDOM2	0.6915241207	1.34154071539075	0.662831882705
Telugu	9447243	manual_output_funchead_RANDOM2	0.826589595376	1.0430703337711635	0.685934489403
Spanish	8277205	manual_output_funchead_RANDOM2	0.818302420781	0.7748593550837949	0.784176479507
Korean	2203876	manual_output_funchead_RANDOM2	0.514447695684	1.97880570404822	0.426877590832
Persian	149784	manual_output_funchead_RANDOM2	0.780403537866	0.9375680039902956	0.744472084024
Dutch	2117993	manual_output_funchead_RANDOM2	0.824476987448	0.7912283373677083	0.795711297071
Hindi	6823438	manual_output_funchead_RANDOM2	0.789391955668	0.7849682319274255	0.744816246993
Korean	8074268	manual_output_funchead_RANDOM2	0.593574737869	1.8905378101991752	0.457144598878
Russian	9488773	manual_output_funchead_RANDOM2	0.713940118397	1.1465424841618177	0.676438221008
Basque	6105337	manual_output_funchead_RANDOM2	0.736762936221	1.1829081945482909	0.662304452467
Estonian	6655757	manual_output_funchead_RANDOM2	0.751980709611	1.0761458422333765	0.694568836835
Danish	934401	manual_output_funchead_RANDOM2	0.766335306601	1.0022606941943433	0.724114821847
Japanese	6167037	manual_output_funchead_RANDOM2	0.757039884671	0.9654564282574486	0.700240269101
Coptic	6929336	manual_output_funchead_RANDOM2	0.779563719862	1.0980678598314146	0.724454649828
Catalan	881279	manual_output_funchead_RANDOM2	0.809090195463	0.7625098627589076	0.789563545019
Italian	7952823	manual_output_funchead_RANDOM2	0.818273733504	0.7780868817182641	0.783258833546
Finnish	1943036	manual_output_funchead_RANDOM2	0.709742571546	1.223249570934981	0.632924825414
Lithuanian	5990049	manual_output_funchead_RANDOM2	0.451868629672	2.621796427604701	0.409966024915
Latvian	7334438	manual_output_funchead_RANDOM2	0.654939357467	1.6413315078209985	0.577909452828
Urdu	9164359	manual_output_funchead_RANDOM2	0.831291438455	0.833548376576706	0.778898818103
Belarusian	5285032	manual_output_funchead_RANDOM2	0.640502354788	1.8719500252740162	0.589481946625
Indonesian	7569083	manual_output_funchead_RANDOM2	0.705683419446	1.3264003019480708	0.660122123062
Japanese	5741797	manual_output_funchead_RANDOM2	0.745122537242	0.9901523190928674	0.67765497357
Turkish	6320014	manual_output_funchead_RANDOM2	0.516621852848	2.0623565225868115	0.415546321193
Urdu	6011589	manual_output_funchead_RANDOM2	0.738685500144	1.0606060650926667	0.700345921015
Serbian	130696	manual_output_funchead_RANDOM2	0.772011331445	1.051473707544905	0.725779036827
Polish	3672544	manual_output_funchead_RANDOM2	0.862943571844	0.6110961274534829	0.810471204188
Arabic	5289009	manual_output_funchead_RANDOM2	0.6717460861	1.350025156284254	0.625613971257
Chinese	9559108	manual_output_funchead_RANDOM2	0.617998163453	1.6456490068505727	0.565840220386
Hebrew	956211	manual_output_funchead_RANDOM2	0.754486861676	1.072624884552452	0.708874566187
Telugu	3645273	manual_output_funchead_RANDOM2	0.822736030829	0.8996543287082445	0.732177263969
Bulgarian	3291464	manual_output_funchead_RANDOM2	0.842383052563	0.6216382487641956	0.813896319861
Indonesian	6171698	manual_output_funchead_RANDOM2	0.728980742132	1.2568371579701938	0.693189290747
Portuguese	6638465	manual_output_funchead_RANDOM2	0.795956029848	0.7400052760484567	0.778999170879
Italian	7740225	manual_output_funchead_RANDOM2	0.815453384419	0.7565755259678586	0.78693060877
Russian	4262316	manual_output_funchead_RANDOM2	0.697489754098	1.253138255380811	0.63860428051
Slovenian	201514	manual_output_funchead_RANDOM2	0.767321042711	1.0825007119938825	0.730816973932
Polish	1413236	manual_output_funchead_RANDOM2	0.861431064572	0.5963407808018674	0.823036649215
Estonian	9179172	manual_output_funchead_RANDOM2	0.734871971524	1.1191545963725371	0.669652084051
Old_Church_Slavonic	4214867	manual_output_funchead_RANDOM2	0.777326732673	1.0413583057941778	0.698118811881
Vietnamese	5257160	manual_output_funchead_RANDOM2	0.595559160499	1.633526414593516	0.563621616141
Latin	1531454	manual_output_funchead_RANDOM2	0.698938059026	1.4349669318419438	0.620314227329
Afrikaans	1253453	manual_output_funchead_RANDOM2	0.7518718802	1.0283166924847937	0.729617304493
Danish	3768280	manual_output_funchead_RANDOM2	0.774824081314	0.9668971941242881	0.746118619457
Romanian	5254907	manual_output_funchead_RANDOM2	0.775153105862	1.0944046335575262	0.707046234605
Dutch	2833843	manual_output_funchead_RANDOM2	0.832949790795	0.7814942617670761	0.794089958159
Belarusian	375025	manual_output_funchead_RANDOM2	0.612244897959	1.9309633335850116	0.557299843014
Japanese	7556058	manual_output_funchead_RANDOM2	0.818644882268	0.7569856151831029	0.773762614128
Telugu	186127	manual_output_funchead_RANDOM2	0.847784200385	0.8294820367486031	0.743737957611
Estonian	60043	manual_output_funchead_RANDOM2	0.729015960501	1.175571457993931	0.648180043633
Greek	457138	manual_output_funchead_RANDOM2	0.798809017439	0.9055579880839558	0.766695023394
Chinese	7379212	manual_output_funchead_RANDOM2	0.581910009183	1.6815622544266742	0.54233241506
Danish	7656139	manual_output_funchead_RANDOM2	0.773707137272	0.9686798263924968	0.741985926505
Estonian	9176759	manual_output_funchead_RANDOM2	0.754736479504	1.0538282115035933	0.685382937191
Marathi	5825529	manual_output_funchead_RANDOM2	0.710526315789	1.713145322966994	0.614035087719
Croatian	8532333	manual_output_funchead_RANDOM2	0.731599721384	1.124148413563151	0.691277764879
Hungarian	937466	manual_output_funchead_RANDOM2	0.724967425078	1.3385025164736193	0.656610203468
Coptic	124981	manual_output_funchead_RANDOM2	0.747416762342	1.1126290342153555	0.703788748565
Tamil	9547996	manual_output_funchead_RANDOM2	0.606440071556	2.079840927942921	0.518783542039
Old_Church_Slavonic	3339919	manual_output_funchead_RANDOM2	0.748316831683	1.167588833605889	0.675940594059
Belarusian	5581260	manual_output_funchead_RANDOM2	0.554945054945	1.9733617421783496	0.528257456829
Old_Church_Slavonic	9132102	manual_output_funchead_RANDOM2	0.749207920792	1.1733003401048112	0.659603960396
Irish	670030	manual_output_funchead_RANDOM2	0.515548110146	2.5613155317061884	0.454297979269
Belarusian	4805333	manual_output_funchead_RANDOM2	0.604395604396	1.9699320276640648	0.571428571429
Slovenian	1595967	manual_output_funchead_RANDOM2	0.76893016413	1.0550969902945466	0.726035584571
Ancient_Greek	3526078	manual_output_funchead_RANDOM2	0.733343296966	1.2274293221302799	0.639127185772
Lithuanian	397989	manual_output_funchead_RANDOM2	0.497168742922	2.340197671175273	0.430351075878
English	9323106	manual_output_funchead_RANDOM2	0.777878925808	0.9384394111680265	0.74738279472
Bulgarian	8811275	manual_output_funchead_RANDOM2	0.864507266286	0.592847683564002	0.822789386162
German	3149012	manual_output_funchead_RANDOM2	0.845157080265	0.7129545787334931	0.817003822131
Croatian	767318	manual_output_funchead_RANDOM2	0.726104790651	1.1296894581138364	0.681526197663
Norwegian	6121729	manual_output_funchead_RANDOM2	0.847562043331	0.7455858068814104	0.809548066668
Indonesian	2876099	manual_output_funchead_RANDOM2	0.697322686707	1.284514987317538	0.673085955848
Urdu	844095	manual_output_funchead_RANDOM2	0.755765350245	0.9946406260626774	0.710219083309
English	4579979	manual_output_funchead_RANDOM2	0.805264754969	0.8799885842603056	0.772467506195
Romanian	6710533	manual_output_funchead_RANDOM2	0.713035870516	1.2013106579751376	0.676357762972
Korean	6046118	manual_output_funchead_RANDOM2	0.583485735187	1.8853795669320677	0.458455254816
Arabic	2023400	manual_output_funchead_RANDOM2	0.74883626363	1.120521783766228	0.705218889448
English	6355946	manual_output_funchead_RANDOM2	0.801825721944	0.9183569903385294	0.760810195721
Galician	3635717	manual_output_funchead_RANDOM2	0.732599324565	1.2553418077153502	0.696878174679
Dutch	2257014	manual_output_funchead_RANDOM2	0.827405857741	0.7963270848235077	0.795554393305
Ukrainian	8842355	manual_output_funchead_RANDOM2	0.675811068702	1.3080259750646945	0.642533396947
Slovak	3302853	manual_output_funchead_RANDOM2	0.792484734617	0.878834033101979	0.750305307656
Hungarian	1593345	manual_output_funchead_RANDOM2	0.719154054325	1.3008732226493065	0.65761250877
Korean	5508717	manual_output_funchead_RANDOM2	0.559650085345	1.9228610977461442	0.441325286515
Catalan	9428544	manual_output_funchead_RANDOM2	0.831030693147	0.7077045745036976	0.801083287542
Ukrainian	5745341	manual_output_funchead_RANDOM2	0.728530534351	1.2400741845739025	0.661736641221
Korean	8604925	manual_output_funchead_RANDOM2	0.569678127286	1.8875216192165487	0.449006339917
Ukrainian	943232	manual_output_funchead_RANDOM2	0.709088740458	1.2678875996382863	0.658754770992
Norwegian	6143872	manual_output_funchead_RANDOM2	0.851748674764	0.7597560929004172	0.806189210271
Swedish	5035985	manual_output_funchead_RANDOM2	0.775770682271	1.0335042134236325	0.730314209388
Vietnamese	4877500	manual_output_funchead_RANDOM2	0.599817499747	1.639129364622252	0.540403528338
Dutch	9863452	manual_output_funchead_RANDOM2	0.83190376569	0.781835573051265	0.785094142259
Galician	3352105	manual_output_funchead_RANDOM2	0.729524175613	1.2534452724396563	0.684495208808
Irish	633872	manual_output_funchead_RANDOM2	0.526751125537	2.5077008516573054	0.46487278819
Basque	2867589	manual_output_funchead_RANDOM2	0.712996389892	1.2791241778817657	0.617428800642
Polish	4466759	manual_output_funchead_RANDOM2	0.863990692263	0.5644284881083614	0.838394415358
Ancient_Greek	8916365	manual_output_funchead_RANDOM2	0.758840233149	1.0876785551160106	0.701210581378
Ancient_Greek	1844718	manual_output_funchead_RANDOM2	0.761410850396	1.1069845858327192	0.688626513227
Turkish	8267675	manual_output_funchead_RANDOM2	0.532632608164	2.050297361310727	0.453312148619
Latvian	5238843	manual_output_funchead_RANDOM2	0.623460790668	1.687687075752846	0.545782797889
Ukrainian	3267897	manual_output_funchead_RANDOM2	0.715648854962	1.2260111039148942	0.665911259542
Spanish	5226932	manual_output_funchead_RANDOM2	0.80926871178	0.8204264546160278	0.782811947238
Korean	8484480	manual_output_funchead_RANDOM2	0.560594976835	1.9338624362275822	0.446567910266
Norwegian	6575353	manual_output_funchead_RANDOM2	0.844824018211	0.7619559788696707	0.803403428899
Norwegian	5444616	manual_output_funchead_RANDOM2	0.832471067671	0.7913779414985391	0.793422372212
Norwegian	605028	manual_output_funchead_RANDOM2	0.828921186265	0.8056779841639543	0.788933284516
Basque	7215572	manual_output_funchead_RANDOM2	0.734657039711	1.261279987000195	0.636331728841
Latvian	9550416	manual_output_funchead_RANDOM2	0.649291732247	1.672658855385741	0.565410610129
Urdu	5769454	manual_output_funchead_RANDOM2	0.794176996253	0.8904564777036399	0.756846353416
Italian	9704152	manual_output_funchead_RANDOM2	0.813218390805	0.7736028425439894	0.787249893572
Vietnamese	2830802	manual_output_funchead_RANDOM2	0.580959140221	1.6701900681508526	0.549832708101
French	6748786	manual_output_funchead_RANDOM2	0.821931537829	0.7589139413654553	0.795718544408
French	1296609	manual_output_funchead_RANDOM2	0.830771998355	0.7021606487708739	0.807154605263
