"","Language","Model","Type","Surprisal","UAS","Pars","SurprisalGround","ParsGround","EffGround"
"107","Ancient_Greek","9505094_nondet","manual_output_funchead_RANDOM_nondet",7.52121827272981,0.635166641758,1.69877049378831,7.34541315224909,1.71624827158325,8.32712010860743
"108","Ancient_Greek","9661539_nondet","manual_output_funchead_RANDOM_nondet",7.59836135520042,0.666746375729,1.61568050442959,7.34541315224909,1.71624827158325,8.32712010860743
"109","Ancient_Greek","9765128_nondet","manual_output_funchead_RANDOM_nondet",7.54221901989072,0.651143326857,1.67015101880062,7.34541315224909,1.71624827158325,8.32712010860743
"110","Arabic","10024_nondet","manual_output_funchead_RANDOM_nondet",7.65126385887423,0.693062526084,1.42888246935011,6.8719246254049,1.03581950883366,7.22055167169808
"111","Arabic","1046153_nondet","manual_output_funchead_RANDOM_nondet",7.21048857190902,0.678006185192,1.43821448632017,6.8719246254049,1.03581950883366,7.22055167169808
"112","Arabic","1078722_nondet","manual_output_funchead_RANDOM_nondet",7.28909112074676,0.628053804749,1.56024164465361,6.8719246254049,1.03581950883366,7.22055167169808
"113","Arabic","138789_nondet","manual_output_funchead_RANDOM_nondet",7.27159099828681,0.680178493082,1.45778484017224,6.8719246254049,1.03581950883366,7.22055167169808
"114","Arabic","160519_nondet","manual_output_funchead_RANDOM_nondet",7.18177991652822,0.690344465965,1.44127204338351,6.8719246254049,1.03581950883366,7.22055167169808
"115","Arabic","1640369_nondet","manual_output_funchead_RANDOM_nondet",7.30295955143568,0.62787188734,1.55401909612094,6.8719246254049,1.03581950883366,7.22055167169808
"116","Arabic","1822678_nondet","manual_output_funchead_RANDOM_nondet",7.3378100310233,0.596057742726,1.65038735447313,6.8719246254049,1.03581950883366,7.22055167169808
"117","Arabic","1865607_nondet","manual_output_funchead_RANDOM_nondet",7.20494256910402,0.674453445195,1.48266860598447,6.8719246254049,1.03581950883366,7.22055167169808
"118","Arabic","2023383_nondet","manual_output_funchead_RANDOM_nondet",7.21563952315732,0.683142676754,1.46758932212833,6.8719246254049,1.03581950883366,7.22055167169808
"119","Arabic","2023400_nondet","manual_output_funchead_RANDOM_nondet",7.66911355941623,0.680884760672,1.4856769503924,6.8719246254049,1.03581950883366,7.22055167169808
"120","Arabic","2087923_nondet","manual_output_funchead_RANDOM_nondet",7.20105116425257,0.66928485056,1.51279355049781,6.8719246254049,1.03581950883366,7.22055167169808
"121","Arabic","2219726_nondet","manual_output_funchead_RANDOM_nondet",7.31041616550333,0.622071932284,1.56095168528268,6.8719246254049,1.03581950883366,7.22055167169808
"122","Arabic","2329831_nondet","manual_output_funchead_RANDOM_nondet",7.2034659876863,0.607176106753,1.62465719844055,6.8719246254049,1.03581950883366,7.22055167169808
"123","Arabic","2365913_nondet","manual_output_funchead_RANDOM_nondet",7.21959614190115,NA,NA,6.8719246254049,1.03581950883366,7.22055167169808
"124","Arabic","2529055_nondet","manual_output_funchead_RANDOM_nondet",7.38415455058247,0.67972905007,1.47600279630521,6.8719246254049,1.03581950883366,7.22055167169808
"125","Arabic","322463_nondet","manual_output_funchead_RANDOM_nondet",7.18396484160856,0.668546479898,1.48690497031236,6.8719246254049,1.03581950883366,7.22055167169808
"126","Arabic","3303044_nondet","manual_output_funchead_RANDOM_nondet",7.16835052366051,0.686995045426,1.43810791435065,6.8719246254049,1.03581950883366,7.22055167169808
"127","Arabic","3552718_nondet","manual_output_funchead_RANDOM_nondet",7.30323228508413,0.624458260656,1.57478030017205,6.8719246254049,1.03581950883366,7.22055167169808
"128","Arabic","3669887_nondet","manual_output_funchead_RANDOM_nondet",7.22578377725482,0.694014917228,1.41049772508199,6.8719246254049,1.03581950883366,7.22055167169808
"129","Arabic","3738591_nondet","manual_output_funchead_RANDOM_nondet",10.1113741173958,0.680692142238,1.45869936029196,6.8719246254049,1.03581950883366,7.22055167169808
"130","Arabic","4095392_nondet","manual_output_funchead_RANDOM_nondet",7.41072781139562,0.587347109118,1.67413318932033,6.8719246254049,1.03581950883366,7.22055167169808
"131","Arabic","4144298_nondet","manual_output_funchead_RANDOM_nondet",7.33742379360905,0.612098577834,1.59605865360377,6.8719246254049,1.03581950883366,7.22055167169808
"132","Arabic","4342592_nondet","manual_output_funchead_RANDOM_nondet",7.2409990205243,0.592183972006,1.67391657670082,6.8719246254049,1.03581950883366,7.22055167169808
"133","Arabic","4789742_nondet","manual_output_funchead_RANDOM_nondet",16.0729877697766,0.701783860715,1.39800095772605,6.8719246254049,1.03581950883366,7.22055167169808
"134","Arabic","4836952_nondet","manual_output_funchead_RANDOM_nondet",7.35639042363372,0.603751779045,1.62603509091638,6.8719246254049,1.03581950883366,7.22055167169808
"135","Arabic","48450_nondet","manual_output_funchead_RANDOM_nondet",7.29967990339746,0.621173046261,1.59593755306826,6.8719246254049,1.03581950883366,7.22055167169808
"136","Arabic","5011109_nondet","manual_output_funchead_RANDOM_nondet",7.10954628253469,0.677610247301,1.49004173843097,6.8719246254049,1.03581950883366,7.22055167169808
"137","Arabic","5289009_nondet","manual_output_funchead_RANDOM_nondet",7.3100099399306,0.620252758189,1.60274203631719,6.8719246254049,1.03581950883366,7.22055167169808
"138","Arabic","5340771_nondet","manual_output_funchead_RANDOM_nondet",7.1949899705684,0.687883230425,1.44806462089726,6.8719246254049,1.03581950883366,7.22055167169808
"139","Arabic","5414533_nondet","manual_output_funchead_RANDOM_nondet",7.18005804032206,0.688150756027,1.45951632774944,6.8719246254049,1.03581950883366,7.22055167169808
"140","Arabic","5432375_nondet","manual_output_funchead_RANDOM_nondet",7.29205754410878,0.589305396526,1.66668950980453,6.8719246254049,1.03581950883366,7.22055167169808
"141","Arabic","5719297_nondet","manual_output_funchead_RANDOM_nondet",7.29664894622027,0.688643003135,1.44753275605414,6.8719246254049,1.03581950883366,7.22055167169808
"142","Arabic","5744706_nondet","manual_output_funchead_RANDOM_nondet",7.25928351306386,0.6027779858535,1.65064031352509,6.8719246254049,1.03581950883366,7.22055167169808
"143","Arabic","5958193_nondet","manual_output_funchead_RANDOM_nondet",7.29271382116617,0.601451058866,1.64667864766547,6.8719246254049,1.03581950883366,7.22055167169808
"144","Arabic","6281149_nondet","manual_output_funchead_RANDOM_nondet",7.26235938107219,0.611809650184,1.60103511271974,6.8719246254049,1.03581950883366,7.22055167169808
"145","Arabic","6316613_nondet","manual_output_funchead_RANDOM_nondet",7.44602069661327,0.61355391711,1.60804282224884,6.8719246254049,1.03581950883366,7.22055167169808
"146","Arabic","6329330_nondet","manual_output_funchead_RANDOM_nondet",7.28124827686603,0.595330073088,1.66966170592834,6.8719246254049,1.03581950883366,7.22055167169808
"147","Arabic","6821922_nondet","manual_output_funchead_RANDOM_nondet",7.12026217502056,0.701527036137,1.42528880879942,6.8719246254049,1.03581950883366,7.22055167169808
"148","Arabic","6844688_nondet","manual_output_funchead_RANDOM_nondet",9.65577794461374,0.688568095967,1.44088330011329,6.8719246254049,1.03581950883366,7.22055167169808
"149","Arabic","7039153_nondet","manual_output_funchead_RANDOM_nondet",7.17819677234939,0.660178279061,1.51258386567306,6.8719246254049,1.03581950883366,7.22055167169808
"150","Arabic","7459069_nondet","manual_output_funchead_RANDOM_nondet",7.13004201031623,0.6865991075345,1.44233708741313,6.8719246254049,1.03581950883366,7.22055167169808
"151","Arabic","7580853_nondet","manual_output_funchead_RANDOM_nondet",7.28593245077422,0.617695213432,1.57212578089229,6.8719246254049,1.03581950883366,7.22055167169808
"152","Arabic","76923_nondet","manual_output_funchead_RANDOM_nondet",7.21053349429992,0.605239221393,1.62241175170529,6.8719246254049,1.03581950883366,7.22055167169808
"153","Arabic","7745385_nondet","manual_output_funchead_RANDOM_nondet",7.17328464469748,0.676540144892,1.47883404301358,6.8719246254049,1.03581950883366,7.22055167169808
"154","Arabic","7992087_nondet","manual_output_funchead_RANDOM_nondet",7.26922549285596,0.63648621173,1.53613625720186,6.8719246254049,1.03581950883366,7.22055167169808
"155","Arabic","8294234_nondet","manual_output_funchead_RANDOM_nondet",7.29179080618266,0.590931952188,1.67442191755548,6.8719246254049,1.03581950883366,7.22055167169808
"156","Arabic","85305_nondet","manual_output_funchead_RANDOM_nondet",7.16710728678771,0.692013825723,1.44720170190434,6.8719246254049,1.03581950883366,7.22055167169808
"157","Arabic","8708184_nondet","manual_output_funchead_RANDOM_nondet",7.11972934951694,0.702827210564,1.42813194423905,6.8719246254049,1.03581950883366,7.22055167169808
"158","Arabic","8932075_nondet","manual_output_funchead_RANDOM_nondet",7.27516646562556,0.6779312780235,1.45225947103878,6.8719246254049,1.03581950883366,7.22055167169808
"159","Arabic","8988713_nondet","manual_output_funchead_RANDOM_nondet",7.31818002520083,0.605068005008,1.64102290690919,6.8719246254049,1.03581950883366,7.22055167169808
"160","Arabic","9159954_nondet","manual_output_funchead_RANDOM_nondet",7.36317940091168,0.60939121874,1.6170293240867,6.8719246254049,1.03581950883366,7.22055167169808
"161","Arabic","9293143_nondet","manual_output_funchead_RANDOM_nondet",7.27358474533605,0.59214116791,1.64652550441562,6.8719246254049,1.03581950883366,7.22055167169808
"162","Arabic","9345509_nondet","manual_output_funchead_RANDOM_nondet",37.3858800821471,0.602456955131,1.63464146727478,6.8719246254049,1.03581950883366,7.22055167169808
"163","Arabic","9377512_nondet","manual_output_funchead_RANDOM_nondet",7.18948744954254,0.599974317542,1.63810303943308,6.8719246254049,1.03581950883366,7.22055167169808
"164","Arabic","9653698_nondet","manual_output_funchead_RANDOM_nondet",7.18128834953949,0.698509347345,1.43208071133708,6.8719246254049,1.03581950883366,7.22055167169808
"165","Basque","1234875_nondet","manual_output_funchead_RANDOM_nondet",8.55932169808964,0.651223425592,1.65239334520068,8.34394635262505,1.5124402394794,9.02199195684194
