Language	Model	Type	Surp	FullSurp
Croatian	611165	manual_output_funchead_RANDOM2	8.02375086641249	8.023764027280434
Hindi	2377597	manual_output_funchead_RANDOM2	6.058801322739495	7.72377742032131
Tamil	2137969	manual_output_funchead_RANDOM2	8.99530982288777	12.667183591129529
Basque	5315808	manual_output_funchead_RANDOM2	8.348112981584444	8.348142701354714
Latvian	5062141	manual_output_funchead_RANDOM2	8.649739411636288	13.662288080548059
Vietnamese	1324370	manual_output_funchead_RANDOM2	7.569500368047314	9.558784204552843
Ukrainian	9846752	manual_output_funchead_RANDOM2	8.941100601973739	13.14422478198833
Greek	6010862	manual_output_funchead_RANDOM2	7.3487477070109755	9.267209904439602
Hungarian	8373282	manual_output_funchead_RANDOM2	8.61350961703587	8.613542671610086
Serbian	5649355	manual_output_funchead_RANDOM2	7.717048880781407	7.71708348431442
Ancient_Greek	5243666	manual_output_funchead_RANDOM2	7.270860392019815	10.357657764023807
Gothic	561351	manual_output_funchead_RANDOM2	7.243694332724644	9.336370070040587
Croatian	7581654	manual_output_funchead_RANDOM2	7.993940021404771	7.9939606238994685
Catalan	2191530	manual_output_funchead_RANDOM2	6.1231911670642365	7.8119829133566885
Russian	8424117	manual_output_funchead_RANDOM2	7.41667457862047	7.619019491928987
Persian	47429	manual_output_funchead_RANDOM2	7.123235425453916	9.060016026068197
German	4348231	manual_output_funchead_RANDOM2	7.229207098573941	9.356413108011536
Ukrainian	6867191	manual_output_funchead_RANDOM2	8.858373393346078	13.041750278186983
Polish	4597851	manual_output_funchead_RANDOM2	8.366910387350316	12.143328294600245
Latin	489098	manual_output_funchead_RANDOM2	7.7081906568055025	11.57396480056076
English	2459955	manual_output_funchead_RANDOM2	6.654280086090102	9.063072739641987
Hebrew	3725641	manual_output_funchead_RANDOM2	6.6680024945192775	8.368957127884423
Lithuanian	4816905	manual_output_funchead_RANDOM2	9.701242669954505	12.494079371340804
Romanian	6741331	manual_output_funchead_RANDOM2	7.36635912314406	10.632025144580757
Latin	425892	manual_output_funchead_RANDOM2	7.7282147585824585	11.620748398202974
Hebrew	4668070	manual_output_funchead_RANDOM2	6.757359257299035	8.465204428635337
Bulgarian	8112821	manual_output_funchead_RANDOM2	7.468725163689975	10.898537672980943
Irish	4375942	manual_output_funchead_RANDOM2	8.17300335681677	11.002971061211106
Spanish	3696527	manual_output_funchead_RANDOM2	6.194727564745087	7.166048508817653
Swedish	6330696	manual_output_funchead_RANDOM2	7.020939550340924	9.901449941670446
Slovenian	4049150	manual_output_funchead_RANDOM2	7.554893777775149	11.506907064360446
Turkish	3965825	manual_output_funchead_RANDOM2	9.06011684122028	11.329612755655083
Latin	5053937	manual_output_funchead_RANDOM2	7.818908065543457	11.775945481717478
Slovenian	2065567	manual_output_funchead_RANDOM2	7.508045366717434	11.382288331488544
Danish	1890789	manual_output_funchead_RANDOM2	7.305574435140505	7.30559632630095
Finnish	7201779	manual_output_funchead_RANDOM2	8.064248853415013	10.900849186917332
Galician	4442408	manual_output_funchead_RANDOM2	6.248503480782793	9.002605420688647
Czech	8166239	manual_output_funchead_RANDOM2	7.244584022198935	11.079434731570382
Gothic	7302065	manual_output_funchead_RANDOM2	6.934387641152437	9.046206207779269
Persian	6143518	manual_output_funchead_RANDOM2	7.105153647038205	9.011418894626058
Danish	3697036	manual_output_funchead_RANDOM2	7.2833621772316315	7.283378331002408
Norwegian	1844330	manual_output_funchead_RANDOM2	6.925477525759444	6.925482514975838
Hebrew	3390282	manual_output_funchead_RANDOM2	6.723447566110139	8.525659774001827
Afrikaans	4448951	manual_output_funchead_RANDOM2	6.73721320916285	9.642420285973383
Finnish	2731297	manual_output_funchead_RANDOM2	8.087261627261686	10.839689563344795
Belarusian	8075466	manual_output_funchead_RANDOM2	9.342859528208061	11.61637559934353
French	7350090	manual_output_funchead_RANDOM2	5.898109264807825	5.948494775168355
Gothic	7898318	manual_output_funchead_RANDOM2	6.919271279244616	8.977800662489326
Arabic	7745385	manual_output_funchead_RANDOM2	9.396086982907887	18.383701391412867
Tamil	9344861	manual_output_funchead_RANDOM2	9.103496063587277	13.010215656915163
Chinese	6203409	manual_output_funchead_RANDOM2	7.832342165692122	9.830748501822312
Basque	7075478	manual_output_funchead_RANDOM2	8.489443972724812	8.489464743153697
Latvian	3776714	manual_output_funchead_RANDOM2	8.679839555802813	13.69528596491742
Afrikaans	9682095	manual_output_funchead_RANDOM2	6.515165812254958	9.223513962950888
Basque	4375487	manual_output_funchead_RANDOM2	8.459666373393294	8.459689960486463
Telugu	3475905	manual_output_funchead_RANDOM2	8.034793694814047	9.663808284803878
Gothic	1235381	manual_output_funchead_RANDOM2	6.879983134627152	8.955806928483304
Croatian	5598659	manual_output_funchead_RANDOM2	7.919059658648383	7.919082721757147
Slovak	8295973	manual_output_funchead_RANDOM2	9.090077405493266	13.422971002122727
Hindi	5356763	manual_output_funchead_RANDOM2	5.947187345357054	7.620077362095576
Spanish	3111535	manual_output_funchead_RANDOM2	6.238743259911053	7.228280838018199
Old_Church_Slavonic	718383	manual_output_funchead_RANDOM2	6.88769579568047	8.995229859107374
Marathi	3887207	manual_output_funchead_RANDOM2	7.170279106037729	7.170349242703226
Coptic	18589	manual_output_funchead_RANDOM2	5.172313659099539	7.159550130575444
Irish	162808	manual_output_funchead_RANDOM2	8.006663193922055	10.634065173789294
Catalan	374653	manual_output_funchead_RANDOM2	6.089194615412726	7.716866879090329
Japanese	9038029	manual_output_funchead_RANDOM2	6.431524607356409	6.43153633625592
Czech	4415014	manual_output_funchead_RANDOM2	7.006137126653358	10.863915554724397
Coptic	5504484	manual_output_funchead_RANDOM2	5.105497039346134	6.950263606800752
Polish	194781	manual_output_funchead_RANDOM2	8.345378536441226	12.198009263062174
Dutch	158703	manual_output_funchead_RANDOM2	6.863022059568578	9.472086678060323
Hebrew	8345414	manual_output_funchead_RANDOM2	6.736236152402965	8.455060107991889
Hebrew	4575624	manual_output_funchead_RANDOM2	6.747760170364456	8.502785983563514
French	7379588	manual_output_funchead_RANDOM2	6.1041544418969265	6.154795316325862
Urdu	4173638	manual_output_funchead_RANDOM2	6.104648242465598	7.808165610040155
Latvian	4565099	manual_output_funchead_RANDOM2	8.591359148756236	13.524449456813707
Slovak	2671962	manual_output_funchead_RANDOM2	9.239640177936831	13.510854046106227
Tamil	285608	manual_output_funchead_RANDOM2	9.016059710002756	12.754241458845053
Irish	4182437	manual_output_funchead_RANDOM2	8.104880654646365	10.729971126969811
Latvian	6641557	manual_output_funchead_RANDOM2	8.631601006285287	13.627446292906768
Italian	4193693	manual_output_funchead_RANDOM2	6.59186292329003	8.58145559265442
Polish	8471309	manual_output_funchead_RANDOM2	8.297840828021888	12.057851856740257
Hindi	8676522	manual_output_funchead_RANDOM2	5.93465095162702	7.4731039081769435
Vietnamese	6927336	manual_output_funchead_RANDOM2	7.74005130337349	9.816709314605642
Arabic	7992087	manual_output_funchead_RANDOM2	7.1145025161114335	10.263227926130192
Arabic	7580853	manual_output_funchead_RANDOM2	7.189046506431936	10.425200236133396
Hindi	2624977	manual_output_funchead_RANDOM2	5.975685609021702	7.648124227772
Urdu	1504501	manual_output_funchead_RANDOM2	6.133664411827744	7.814668958243602
Norwegian	789696	manual_output_funchead_RANDOM2	6.8895616743707135	6.8895664613054475
Galician	3809034	manual_output_funchead_RANDOM2	6.301386854452924	9.074419210843542
Telugu	9447243	manual_output_funchead_RANDOM2	7.9456325664854885	9.51311800029078
Spanish	8277205	manual_output_funchead_RANDOM2	6.336332262880397	7.328320884629832
Korean	2203876	manual_output_funchead_RANDOM2	7.78485864690974	11.966911811593175
Persian	149784	manual_output_funchead_RANDOM2	7.140939070804684	9.062361782866814
Dutch	2117993	manual_output_funchead_RANDOM2	6.935636627536505	9.657914416162065
Hindi	6823438	manual_output_funchead_RANDOM2	5.997777993150119	7.620219043580259
Korean	8074268	manual_output_funchead_RANDOM2	7.7598345328537635	11.868795496137823
Russian	9488773	manual_output_funchead_RANDOM2	7.438882226959266	7.635737786385761
Basque	6105337	manual_output_funchead_RANDOM2	8.427852212905211	8.427875732338842
Estonian	6655757	manual_output_funchead_RANDOM2	8.576832164955515	10.357499919136204
Danish	934401	manual_output_funchead_RANDOM2	7.308127989854487	7.308150703909432
Japanese	6167037	manual_output_funchead_RANDOM2	6.482743613429801	6.48275608321461
Coptic	6929336	manual_output_funchead_RANDOM2	5.234538711438731	7.1180929290807855
Catalan	881279	manual_output_funchead_RANDOM2	6.146125440345929	7.814551318617
Italian	7952823	manual_output_funchead_RANDOM2	6.660897262251697	8.68215346468312
Finnish	1943036	manual_output_funchead_RANDOM2	8.106787040625393	10.927321201442677
Lithuanian	5990049	manual_output_funchead_RANDOM2	9.25773619650601	12.099062846808021
Latvian	7334438	manual_output_funchead_RANDOM2	8.672626882401582	13.662297479504737
Urdu	9164359	manual_output_funchead_RANDOM2	6.1396518965055105	7.823284519520824
Belarusian	5285032	manual_output_funchead_RANDOM2	9.030270405869198	11.212115288566974
Indonesian	7569083	manual_output_funchead_RANDOM2	7.952113255176892	7.952139965888936
Japanese	5741797	manual_output_funchead_RANDOM2	6.494039488361734	6.494050818313561
Turkish	6320014	manual_output_funchead_RANDOM2	9.029325530399838	11.280258916610435
Urdu	6011589	manual_output_funchead_RANDOM2	6.112882875250184	7.8200313467474505
Serbian	130696	manual_output_funchead_RANDOM2	7.819782886326463	7.819801016814746
Polish	3672544	manual_output_funchead_RANDOM2	8.319874130352813	12.046347164584867
Arabic	5289009	manual_output_funchead_RANDOM2	7.18153647165122	10.387922146158214
Chinese	9559108	manual_output_funchead_RANDOM2	7.805030822053319	9.813414779817215
Hebrew	956211	manual_output_funchead_RANDOM2	6.716071538439796	8.401434208588494
Telugu	3645273	manual_output_funchead_RANDOM2	7.991305793968806	9.68513872083889
Bulgarian	3291464	manual_output_funchead_RANDOM2	7.478144342853606	10.949996988832917
Indonesian	6171698	manual_output_funchead_RANDOM2	7.896289245460542	7.896312214664577
Portuguese	6638465	manual_output_funchead_RANDOM2	6.4295331531083795	8.68470975859071
Italian	7740225	manual_output_funchead_RANDOM2	6.480552197669912	8.378128614259202
Russian	4262316	manual_output_funchead_RANDOM2	7.596912038662588	7.803978220517367
Slovenian	201514	manual_output_funchead_RANDOM2	7.572276799435203	11.511428690684156
Polish	1413236	manual_output_funchead_RANDOM2	8.260875277236895	12.090672937344534
Estonian	9179172	manual_output_funchead_RANDOM2	8.415819367409522	10.103460225941358
Old_Church_Slavonic	4214867	manual_output_funchead_RANDOM2	6.904075299472644	8.959292795566459
Vietnamese	5257160	manual_output_funchead_RANDOM2	7.622512080008754	9.69009997309747
Latin	1531454	manual_output_funchead_RANDOM2	7.752060138163574	11.646895549010512
Afrikaans	1253453	manual_output_funchead_RANDOM2	6.562093861356694	9.276784816498452
Danish	3768280	manual_output_funchead_RANDOM2	7.296414442574137	7.296433183577991
Romanian	5254907	manual_output_funchead_RANDOM2	7.258845272479325	10.396674657091282
Dutch	2833843	manual_output_funchead_RANDOM2	6.916928137691663	9.574405861161692
Belarusian	375025	manual_output_funchead_RANDOM2	9.575470155019818	11.85111518313496
Japanese	7556058	manual_output_funchead_RANDOM2	6.385075655792031	6.385092828452931
Telugu	186127	manual_output_funchead_RANDOM2	8.222450673812094	10.050679422074255
Estonian	60043	manual_output_funchead_RANDOM2	8.457041253643915	10.159622081591868
Greek	457138	manual_output_funchead_RANDOM2	7.24598016342594	9.177219794693329
Chinese	7379212	manual_output_funchead_RANDOM2	7.8307817720075175	9.860508741688793
Danish	7656139	manual_output_funchead_RANDOM2	7.310974138833545	7.310999429583924
Estonian	9176759	manual_output_funchead_RANDOM2	8.4039990751851	10.082361670224513
Marathi	5825529	manual_output_funchead_RANDOM2	7.11548278505439	7.115588826059506
Croatian	8532333	manual_output_funchead_RANDOM2	7.942837030578901	7.942858983318777
Czech	3177063	manual_output_funchead_RANDOM2	7.148993964806159	10.904952561967416
Hungarian	937466	manual_output_funchead_RANDOM2	8.606078477025632	8.606108633836909
Coptic	124981	manual_output_funchead_RANDOM2	5.778428353910935	7.9696461674141235
Tamil	9547996	manual_output_funchead_RANDOM2	8.99485380619711	12.678647725441374
Old_Church_Slavonic	3339919	manual_output_funchead_RANDOM2	6.8081177208895145	8.824682243103258
Belarusian	5581260	manual_output_funchead_RANDOM2	8.896510001378925	11.114377567081592
Old_Church_Slavonic	9132102	manual_output_funchead_RANDOM2	6.785038558983073	8.741718381655136
Irish	670030	manual_output_funchead_RANDOM2	8.032549879784678	10.696161720852892
Belarusian	4805333	manual_output_funchead_RANDOM2	9.12881221110198	11.337746363016679
Slovenian	1595967	manual_output_funchead_RANDOM2	7.4872928075346215	11.347358665775351
Ancient_Greek	3526078	manual_output_funchead_RANDOM2	7.416436256292633	10.585732932838871
Lithuanian	397989	manual_output_funchead_RANDOM2	9.364892683833478	11.956056801669568
English	9323106	manual_output_funchead_RANDOM2	6.62934006216047	9.002290526658095
Bulgarian	8811275	manual_output_funchead_RANDOM2	7.41654393881169	10.836209181476022
German	3149012	manual_output_funchead_RANDOM2	7.264665695647877	9.482623028647469
Croatian	767318	manual_output_funchead_RANDOM2	7.994605387450095	7.994627879431867
Norwegian	6121729	manual_output_funchead_RANDOM2	6.855604691289085	6.85561021053946
Indonesian	2876099	manual_output_funchead_RANDOM2	7.917875115336766	7.917903999001849
Urdu	844095	manual_output_funchead_RANDOM2	6.293242748387534	8.090178326599347
English	4579979	manual_output_funchead_RANDOM2	6.6092259815512975	8.971176384926952
Romanian	6710533	manual_output_funchead_RANDOM2	7.359065239699646	10.635999097655903
Korean	6046118	manual_output_funchead_RANDOM2	7.724737324341585	11.854263029063535
Arabic	2023400	manual_output_funchead_RANDOM2	7.059903043658654	10.147588135777424
English	6355946	manual_output_funchead_RANDOM2	6.5928484149160775	8.950540834835012
Galician	3635717	manual_output_funchead_RANDOM2	6.232927881588945	9.022436836910702
Dutch	2257014	manual_output_funchead_RANDOM2	6.980401413546827	9.767333390640195
Ukrainian	8842355	manual_output_funchead_RANDOM2	8.927562615284739	13.141822387734003
Slovak	3302853	manual_output_funchead_RANDOM2	9.040767112792855	13.410152222976935
Hungarian	1593345	manual_output_funchead_RANDOM2	8.586657840149336	8.586702893673326
Korean	5508717	manual_output_funchead_RANDOM2	7.713039881350678	11.860023092413892
Catalan	9428544	manual_output_funchead_RANDOM2	6.13391778363594	7.8046785102148934
Ukrainian	5745341	manual_output_funchead_RANDOM2	8.831851295718101	12.97814645505617
Korean	8604925	manual_output_funchead_RANDOM2	7.765035161386097	11.938315948207121
Ukrainian	943232	manual_output_funchead_RANDOM2	8.871602638845495	13.042210759753985
Norwegian	6143872	manual_output_funchead_RANDOM2	6.85886826957059	6.858876090491605
Swedish	5035985	manual_output_funchead_RANDOM2	6.978593520698	9.921047636679287
Vietnamese	4877500	manual_output_funchead_RANDOM2	7.6415824061485305	9.65433044282754
Dutch	9863452	manual_output_funchead_RANDOM2	6.907566175035866	9.51564929357987
Galician	3352105	manual_output_funchead_RANDOM2	6.293495636193711	9.108975475609052
Irish	633872	manual_output_funchead_RANDOM2	8.5480392138767	11.316891224127803
Basque	2867589	manual_output_funchead_RANDOM2	8.418517370795714	8.41853834500627
Czech	4325506	manual_output_funchead_RANDOM2	7.128861309031479	10.949262687526307
Polish	4466759	manual_output_funchead_RANDOM2	8.370736286450247	12.12841105396977
Ancient_Greek	8916365	manual_output_funchead_RANDOM2	7.455428301789996	10.667192664613848
Ancient_Greek	1844718	manual_output_funchead_RANDOM2	7.425640303016509	10.603204476038997
Turkish	8267675	manual_output_funchead_RANDOM2	9.081937266432085	11.426211369876059
Latvian	5238843	manual_output_funchead_RANDOM2	8.642377436887246	13.680578972674354
Ukrainian	3267897	manual_output_funchead_RANDOM2	8.904873951986099	13.085707213486529
Spanish	5226932	manual_output_funchead_RANDOM2	6.241816867398126	7.254672771780224
Korean	8484480	manual_output_funchead_RANDOM2	7.825112406326337	12.00607073300847
Norwegian	6575353	manual_output_funchead_RANDOM2	6.886227245323812	6.886238290528619
Norwegian	5444616	manual_output_funchead_RANDOM2	6.841066088590596	6.841072250781002
Norwegian	605028	manual_output_funchead_RANDOM2	6.925547702013709	6.9255553039474105
Basque	7215572	manual_output_funchead_RANDOM2	8.510213564747328	8.510238059573597
Latvian	9550416	manual_output_funchead_RANDOM2	8.638161238733106	13.616713690621614
Urdu	5769454	manual_output_funchead_RANDOM2	6.037833722778364	7.784481200784455
Italian	9704152	manual_output_funchead_RANDOM2	6.508394230929473	8.387842646351567
Vietnamese	2830802	manual_output_funchead_RANDOM2	7.647092859534479	9.705108331616287
French	6748786	manual_output_funchead_RANDOM2	5.950580481519759	6.003763582874813
French	1296609	manual_output_funchead_RANDOM2	5.978110734614735	6.027728141304446
Hebrew	5306785	manual_output_funchead_RANDOM2	6.830070969295502	8.603772774982453
Bulgarian	7735720	manual_output_funchead_RANDOM2	7.361961001833681	10.727087842737445
Arabic	5958193	manual_output_funchead_RANDOM2	7.262045743688861	10.548637391619485
Japanese	6836023	manual_output_funchead_RANDOM2	6.4302047107786136	6.430216403938414
Indonesian	9080836	manual_output_funchead_RANDOM2	7.9128409188168165	7.9128605612462195
Dutch	2188996	manual_output_funchead_RANDOM2	6.860473546577594	9.477179480441539
Latin	8239276	manual_output_funchead_RANDOM2	7.732410046128752	11.623246432390998
Tamil	7340130	manual_output_funchead_RANDOM2	9.03955503269257	13.035124425598035
Greek	9424475	manual_output_funchead_RANDOM2	7.092775601897651	8.864604995378818
Dutch	3404431	manual_output_funchead_RANDOM2	6.94155636554459	9.607611651878686
Greek	4504500	manual_output_funchead_RANDOM2	7.305089592156175	9.18083700118671
Coptic	6544166	manual_output_funchead_RANDOM2	5.166165281183579	7.1997274712955255
Czech	9862845	manual_output_funchead_RANDOM2	7.112405332742064	10.69124774771617
Bulgarian	6921380	manual_output_funchead_RANDOM2	7.420535916525594	10.745490616739238
Marathi	9552091	manual_output_funchead_RANDOM2	7.770563486802618	7.770723925872499
Telugu	8600359	manual_output_funchead_RANDOM2	7.864823802527422	9.443464762468173
Norwegian	6869766	manual_output_funchead_RANDOM2	6.966740747745164	6.966745949332777
German	7882210	manual_output_funchead_RANDOM2	7.242842990650428	9.417674256592141
Irish	3404348	manual_output_funchead_RANDOM2	8.181146158907207	10.894733664661333
Latvian	1362076	manual_output_funchead_RANDOM2	8.601706869443614	13.58344826739287
Italian	5936490	manual_output_funchead_RANDOM2	6.639358437381028	8.611672855428353
Hebrew	9894899	manual_output_funchead_RANDOM2	6.844984204473464	8.59023119660659
Lithuanian	6885701	manual_output_funchead_RANDOM2	9.291524586919811	11.92382404559016
Gothic	6911921	manual_output_funchead_RANDOM2	7.018229851509208	9.096922573829765
