Language	Model	Type	Surp	FullSurp
Polish	7055981	manual_output_funchead_RANDOM4	8.345262003711062	11.995745277717942
Polish	9532261	manual_output_funchead_RANDOM4	8.206757561609608	12.05164801475524
Portuguese	2205530	manual_output_funchead_RANDOM4	6.114917909035077	8.168422575674665
Portuguese	2350576	manual_output_funchead_RANDOM4	6.465116762860498	8.680375001337985
Portuguese	2452011	manual_output_funchead_RANDOM4	6.4253974335954185	8.668352048845794
Portuguese	4269004	manual_output_funchead_RANDOM4	6.202490758014614	8.335866270636915
Portuguese	5710074	manual_output_funchead_RANDOM4	6.325585906090907	8.549313091613849
Portuguese	5949065	manual_output_funchead_RANDOM4	6.173853470663219	8.228687040185171
Portuguese	7666536	manual_output_funchead_RANDOM4	6.335046689193869	8.574389686192688
Portuguese	804476	manual_output_funchead_RANDOM4	6.172338468832262	8.281622006927655
Portuguese	8764387	manual_output_funchead_RANDOM4	6.368558441276788	8.55634957065892
Romanian	1186964	manual_output_funchead_RANDOM4	7.346512964159644	10.630784021737217
Romanian	1426207	manual_output_funchead_RANDOM4	7.385273145374837	10.686924955011706
Romanian	2999009	manual_output_funchead_RANDOM4	7.334590582599068	10.535380548121251
Romanian	4786873	manual_output_funchead_RANDOM4	7.3598709792421575	10.555295932630779
Romanian	5713511	manual_output_funchead_RANDOM4	7.399145212584074	10.674607047926544
Romanian	8002126	manual_output_funchead_RANDOM4	7.409825158663184	10.697881934999115
Romanian	8611308	manual_output_funchead_RANDOM4	7.354388199549877	10.60667898169061
Romanian	8932649	manual_output_funchead_RANDOM4	7.302311291622272	10.492970998291222
Romanian	9699234	manual_output_funchead_RANDOM4	7.344225668989218	10.539621531798439
Russian	1616286	manual_output_funchead_RANDOM4	7.388543002732375	7.587238812783734
Russian	3720399	manual_output_funchead_RANDOM4	7.421793128749025	7.6279773836350575
Russian	3889914	manual_output_funchead_RANDOM4	7.295093871872194	7.494814205358888
Russian	6624238	manual_output_funchead_RANDOM4	7.361165888147401	7.559835919179358
Russian	697577	manual_output_funchead_RANDOM4	7.397705967543027	7.59953271520978
Russian	8833549	manual_output_funchead_RANDOM4	7.380738773783291	7.577497926254763
Russian	9027557	manual_output_funchead_RANDOM4	7.6089758063745645	7.814595270922566
Serbian	2574529	manual_output_funchead_RANDOM4	7.791940515054759	7.791969129443511
Serbian	3833999	manual_output_funchead_RANDOM4	7.785493561305121	7.785514526839325
Serbian	3925367	manual_output_funchead_RANDOM4	7.763586356391419	7.763611167614813
Serbian	459531	manual_output_funchead_RANDOM4	7.779445106741152	7.779474508121685
Serbian	4819881	manual_output_funchead_RANDOM4	7.804619067695679	7.80464321302521
Serbian	5369983	manual_output_funchead_RANDOM4	7.735259221985874	7.735282529294628
Serbian	7753504	manual_output_funchead_RANDOM4	7.7588208503347875	7.758840445931076
Serbian	8382096	manual_output_funchead_RANDOM4	7.7742610715931075	7.774281316618065
Serbian	8931820	manual_output_funchead_RANDOM4	7.737037855814099	7.737063102006555
Slovak	132599	manual_output_funchead_RANDOM4	9.02077602074705	13.250595633532308
Slovak	3210637	manual_output_funchead_RANDOM4	9.138344351077315	13.387877992779618
Slovak	4546724	manual_output_funchead_RANDOM4	9.042423923970837	13.466809666419936
Slovenian	121150	manual_output_funchead_RANDOM4	7.537797336806662	11.540334520313964
Slovenian	12892	manual_output_funchead_RANDOM4	7.466534671679519	11.356121607182605
Slovenian	1582799	manual_output_funchead_RANDOM4	7.480818555277794	11.40663897338386
Slovenian	4331275	manual_output_funchead_RANDOM4	7.511127201749105	11.386379543115249
Slovenian	5393153	manual_output_funchead_RANDOM4	7.401739918501642	11.222017103605985
Slovenian	5445120	manual_output_funchead_RANDOM4	7.497884734790353	11.416639194958224
Slovenian	7171433	manual_output_funchead_RANDOM4	7.4798893465369884	11.32409948757704
Slovenian	7218939	manual_output_funchead_RANDOM4	7.434323735840449	11.264265383452033
Slovenian	8628754	manual_output_funchead_RANDOM4	7.5108537285816706	11.454563543398296
Slovenian	8790930	manual_output_funchead_RANDOM4	7.539038659330771	11.516051850439098
Slovenian	9787486	manual_output_funchead_RANDOM4	7.558159340276534	11.569015396718845
Spanish	1562483	manual_output_funchead_RANDOM4	6.093149419143131	7.059939990720957
Spanish	4133229	manual_output_funchead_RANDOM4	6.21402532523343	7.206443379597794
Spanish	6723752	manual_output_funchead_RANDOM4	6.267966112640908	7.281538662542272
Spanish	6844001	manual_output_funchead_RANDOM4	6.336249962135544	7.3389970618118925
Spanish	7135796	manual_output_funchead_RANDOM4	6.3385588208951456	7.388254420273013
Spanish	9098963	manual_output_funchead_RANDOM4	6.220328430829189	7.1850545942230575
Swedish	1480890	manual_output_funchead_RANDOM4	7.023633953011826	9.983940109287682
Swedish	1903475	manual_output_funchead_RANDOM4	6.97546721934399	9.86915699809461
Swedish	5289351	manual_output_funchead_RANDOM4	6.937195676985029	9.788490139380189
Swedish	5413948	manual_output_funchead_RANDOM4	7.098961466471137	10.110688014299674
Swedish	5501480	manual_output_funchead_RANDOM4	6.96726959301314	9.908033230360655
Swedish	5888903	manual_output_funchead_RANDOM4	6.977495715247314	9.86017485915937
Swedish	6564714	manual_output_funchead_RANDOM4	6.999993202312831	9.92704185586111
Swedish	9434306	manual_output_funchead_RANDOM4	6.9839381281123725	9.9158315524689
Swedish	9642174	manual_output_funchead_RANDOM4	7.009440555449067	9.974660937245838
Swedish	9793421	manual_output_funchead_RANDOM4	7.013576272543856	9.989683728807062
Tamil	2483740	manual_output_funchead_RANDOM4	9.087948630235703	12.942653652593787
Tamil	2937674	manual_output_funchead_RANDOM4	9.19333528576682	13.10711263885225
Tamil	3784697	manual_output_funchead_RANDOM4	9.088336427651067	12.889047663625536
Tamil	5338374	manual_output_funchead_RANDOM4	9.059183593299606	12.802378727839542
Tamil	6003615	manual_output_funchead_RANDOM4	9.126583827842753	12.857850342615773
Tamil	859437	manual_output_funchead_RANDOM4	9.349869398823364	13.35602993359506
Telugu	2272471	manual_output_funchead_RANDOM4	8.012197007484806	9.598891082319241
Telugu	2298915	manual_output_funchead_RANDOM4	8.182229335206028	9.84794094219282
Telugu	2878535	manual_output_funchead_RANDOM4	7.919850422354306	9.756603317634733
Telugu	3562537	manual_output_funchead_RANDOM4	8.195692833079848	9.88756221024565
Telugu	3748150	manual_output_funchead_RANDOM4	7.898283013983898	9.54072142661886
Telugu	3901963	manual_output_funchead_RANDOM4	7.849658290159355	9.510411005112731
Telugu	3910252	manual_output_funchead_RANDOM4	8.237688374379376	9.875471997867592
Telugu	6786569	manual_output_funchead_RANDOM4	7.807208619376485	9.43583641310995
Telugu	8009427	manual_output_funchead_RANDOM4	7.890574904375298	9.405931973642158
Telugu	8503786	manual_output_funchead_RANDOM4	8.031675119381434	9.620089095935487
Telugu	9408532	manual_output_funchead_RANDOM4	7.977526319787858	9.638374417155578
Turkish	1956849	manual_output_funchead_RANDOM4	9.037028284602826	11.270363422995972
Turkish	4003906	manual_output_funchead_RANDOM4	9.124011256105408	11.3106106111404
Turkish	435390	manual_output_funchead_RANDOM4	9.070287585448563	11.280105312192541
Turkish	5147684	manual_output_funchead_RANDOM4	9.091680678720845	11.345560858651915
Turkish	6328220	manual_output_funchead_RANDOM4	9.049926360692252	11.27425685817436
Turkish	6439753	manual_output_funchead_RANDOM4	9.120435333439316	11.361111677641485
Turkish	9758297	manual_output_funchead_RANDOM4	9.12920670138582	11.449563890044994
Turkish	9794482	manual_output_funchead_RANDOM4	9.265514436834081	11.567797130722077
Ukrainian	2292084	manual_output_funchead_RANDOM4	8.941349985221017	13.211428486861054
Ukrainian	2504535	manual_output_funchead_RANDOM4	8.946177695760282	13.075368689132606
Ukrainian	2551370	manual_output_funchead_RANDOM4	8.906330422299806	13.02658880837513
Ukrainian	3326244	manual_output_funchead_RANDOM4	8.922210999181676	13.069920068522325
Ukrainian	5428125	manual_output_funchead_RANDOM4	8.948052463922117	13.060944109245002
Ukrainian	5658761	manual_output_funchead_RANDOM4	8.918358756627567	13.177991763893846
Ukrainian	7853923	manual_output_funchead_RANDOM4	8.989644181950457	13.159133663080576
Ukrainian	7872357	manual_output_funchead_RANDOM4	8.9852089548791	13.263822774308473
Ukrainian	9373508	manual_output_funchead_RANDOM4	8.94159956552924	13.055055667334214
Ukrainian	9757129	manual_output_funchead_RANDOM4	8.943296705055605	13.070173464837621
Ukrainian	9848669	manual_output_funchead_RANDOM4	8.920427672368394	13.002069262839553
Urdu	1009986	manual_output_funchead_RANDOM4	6.1792382070087815	7.913671561447321
Urdu	2762400	manual_output_funchead_RANDOM4	6.220881238458883	7.905536068687572
Urdu	5060827	manual_output_funchead_RANDOM4	6.072466672255123	7.791396788437001
Urdu	612941	manual_output_funchead_RANDOM4	6.058299297928456	7.820652623633286
Urdu	6642423	manual_output_funchead_RANDOM4	6.165504597704205	7.835204891181397
Urdu	7993350	manual_output_funchead_RANDOM4	6.19283385658636	7.862220119057911
Urdu	8053227	manual_output_funchead_RANDOM4	6.125268694460349	7.90939556712058
Urdu	8178099	manual_output_funchead_RANDOM4	6.200505018441153	7.892166314802316
Urdu	936970	manual_output_funchead_RANDOM4	6.0188915538056476	7.769818521929346
Urdu	9785457	manual_output_funchead_RANDOM4	6.210385649959794	7.979305685871835
Vietnamese	1855900	manual_output_funchead_RANDOM4	7.661197370826793	9.726408047111889
Vietnamese	2234430	manual_output_funchead_RANDOM4	7.89810929119037	9.905124158413502
Vietnamese	2910444	manual_output_funchead_RANDOM4	7.924115842343295	10.175494401241961
Vietnamese	3599725	manual_output_funchead_RANDOM4	7.737765576841139	9.806490523063616
Vietnamese	5374803	manual_output_funchead_RANDOM4	7.940601856220473	10.08738067263004
