Language	FileName	ModelName	Counter	Dependency	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	DH_Sigma_NoPunct	DH_Mean_NoPunct
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	advcl	2.4820247	0.42710102	0.262902	0.1861244
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	advmod	-0.6475459	0.19293532	0.17345741	1.8367388
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	amod	-4.251738	0.3635722	0.36989307	4.3882923
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	appos	0.6806175	0.52112484	0.50312936	-2.387149
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	aux	-1.712402	0.39838436	0.42194232	1.5231363
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	case	-0.3909591	0.26545072	0.37056497	4.39836
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	cc	2.5565364	0.42396045	0.48560923	3.6954625
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	ccomp	0.90477574	0.7374386	0.29510987	-0.9095724
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	compound	-0.5455555	0.8428066	0.7411485	1.383537
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	conj	1.8986396	0.31734315	0.4400472	-4.175112
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	cop	-0.7563343	0.36906806	0.4547375	1.302869
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	csubj	-0.0779133	0.9957524	0.6753195	-1.4014049
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	det	-2.355958	0.38169304	0.48391443	3.063447
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	discourse	1.3771275	0.8138837	0.8163368	0.89881146
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	fixed	-0.64028937	0.8884495	0.50610554	-3.011351
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	flat	0.42445055	0.47326863	0.4689457	-3.5301263
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	goeswith	-0.03524746	1.001354	1.0284102	0.0057116286
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	iobj	-0.23144206	0.39006108	0.39809906	0.4341015
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	list	-0.01494579	0.9845889	0.8598302	-0.66364855
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	mark	2.6149573	0.3772934	0.40414056	2.684915
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	nmod	-0.6566066	0.2375277	0.25264865	-3.9595673
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	nsubj	-0.14547138	0.14125882	0.087712996	1.062643
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	nummod	-2.8562288	0.36757278	0.45817178	2.7079365
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	obj	-0.796459	0.24834496	0.1360971	-1.423028
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	obl	0.19676809	0.18177857	0.099890925	-0.3694526
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	orphan	0.28559485	0.8532167	0.69896585	-0.48609275
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	parataxis	1.3938454	0.31275496	0.23635018	-0.63422793
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	punct	-0.024490343	1.0105481	1.0011013	0.010500307
Belarusian	4689697	inferRealGrammars_PureUD.py	1990000	xcomp	0.43480235	0.388838	0.46625575	-2.9188802
Irish	3417502	inferRealGrammars_PureUD.py	1990000	acl	2.4437547	0.58420736	0.5158408	-3.041859
Irish	3417502	inferRealGrammars_PureUD.py	1990000	advcl	1.4756119	0.43794096	0.36472628	-1.2324378
Irish	3417502	inferRealGrammars_PureUD.py	1990000	advmod	-0.41975206	0.2156415	0.22691049	-0.35336646
Irish	3417502	inferRealGrammars_PureUD.py	1990000	amod	-1.6568316	0.3141367	0.39441726	-2.6262138
Irish	3417502	inferRealGrammars_PureUD.py	1990000	appos	-0.11313136	0.7118703	0.6248098	-1.889517
Irish	3417502	inferRealGrammars_PureUD.py	1990000	case	1.7353246	0.32894537	0.3853	4.339886
Irish	3417502	inferRealGrammars_PureUD.py	1990000	cc	2.9942024	0.51532006	0.46309417	3.306296
Irish	3417502	inferRealGrammars_PureUD.py	1990000	ccomp	1.5540868	0.44131553	0.453949	-1.7793076
Irish	3417502	inferRealGrammars_PureUD.py	1990000	compound	-2.0593846	0.3377462	0.24858946	-2.1845083
Irish	3417502	inferRealGrammars_PureUD.py	1990000	conj	1.7037815	0.30750534	0.46671942	-3.6589303
Irish	3417502	inferRealGrammars_PureUD.py	1990000	cop	-1.0008745	0.45675412	0.53077507	2.7150087
Irish	3417502	inferRealGrammars_PureUD.py	1990000	csubj	0.98815554	0.49418297	0.59720725	-2.1415803
Irish	3417502	inferRealGrammars_PureUD.py	1990000	det	-1.6581224	0.3181402	0.15133981	1.2852746
Irish	3417502	inferRealGrammars_PureUD.py	1990000	fixed	-0.61155194	0.91979164	0.5280551	-2.721356
Irish	3417502	inferRealGrammars_PureUD.py	1990000	flat	-0.6188004	0.8636039	0.5635408	-2.359605
Irish	3417502	inferRealGrammars_PureUD.py	1990000	list	0.0020613763	0.996855	1.0277357	0.037848905
Irish	3417502	inferRealGrammars_PureUD.py	1990000	mark	-1.2566472	0.2814586	0.26814935	2.6916473
Irish	3417502	inferRealGrammars_PureUD.py	1990000	nmod	-0.5258185	0.25164264	0.18048742	-1.2622231
Irish	3417502	inferRealGrammars_PureUD.py	1990000	nsubj	-2.5763776	0.19155626	0.18126747	-1.6142769
Irish	3417502	inferRealGrammars_PureUD.py	1990000	nummod	-0.56334376	0.47878912	0.36557966	0.7847148
Irish	3417502	inferRealGrammars_PureUD.py	1990000	obj	-0.4329754	0.1974235	0.19588657	-0.3886023
Irish	3417502	inferRealGrammars_PureUD.py	1990000	obl	-0.054280255	0.18140984	0.1744108	-1.7189957
Irish	3417502	inferRealGrammars_PureUD.py	1990000	parataxis	0.82779455	0.63352144	0.70853174	-1.3195075
Irish	3417502	inferRealGrammars_PureUD.py	1990000	punct	-0.016649593	1.0364563	0.98870754	-0.016434602
Irish	3417502	inferRealGrammars_PureUD.py	1990000	vocative	0.29986	0.9152451	0.93866915	-0.33970308
Irish	3417502	inferRealGrammars_PureUD.py	1990000	xcomp	-0.46613073	0.18178342	0.38369817	-3.2977738
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	acl	0.70179707	0.6729829	0.6214163	1.7488499
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	advcl	0.71388924	0.19219995	0.4398056	3.1054108
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	advmod	-0.41975522	0.21431191	0.3058052	2.218317
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	amod	-1.9576548	0.3932499	0.49949726	2.9858954
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	appos	-0.004681081	0.9940657	0.8467517	-0.6915533
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	aux	-1.3068427	0.5216902	0.27039906	-2.1857672
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	case	-1.4052207	0.7298423	0.44835022	-3.9986272
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	cc	2.8843923	0.50163114	0.47469103	2.6683664
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	ccomp	0.9302651	0.64359087	0.48863325	-0.48803946
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	compound	-2.085003	0.4671013	0.27385262	0.22347815
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	conj	1.5697138	0.4983798	0.49946412	-3.1252308
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	cop	-0.20205073	0.49976578	0.43522742	-2.193515
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	csubj	-0.0029431365	0.9929252	0.9633317	0.34416008
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	det	-0.36051524	0.3567724	0.49168646	3.2763574
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	discourse	-0.0049401983	0.4256869	0.29357287	-0.7504674
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	dislocated	-0.33538285	0.9666863	0.728701	0.45746598
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	fixed	-0.23208334	0.90800226	0.80446404	-1.1046966
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	flat	-0.33294433	0.9655047	0.74043787	-1.1914485
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	goeswith	-0.021848932	1.005551	0.942196	-0.36291662
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	iobj	-0.5174506	0.34778595	0.5489802	1.8363724
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	mark	2.043955	0.5780338	0.42009676	0.8334796
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	nmod	-0.29381174	0.43557826	0.43349305	3.2581344
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	nsubj	0.6520138	0.11158927	0.29528987	3.372348
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	nummod	-1.4492072	0.6354783	0.57612103	2.250453
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	obj	-0.74932915	0.20507574	0.34445086	2.9665358
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	obl	-0.38708445	0.18050773	0.43794382	2.974823
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	orphan	-0.036429696	0.9972189	0.9599357	-0.36436877
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	parataxis	2.3072963	0.6275119	0.5370017	-2.881568
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	punct	0.030442331	0.98705393	1.0022473	-0.05096567
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	vocative	1.4903911	0.54054946	0.45717046	1.2117065
Marathi	9915947	inferRealGrammars_PureUD.py	1990000	xcomp	-1.1793252	0.5330564	0.57669	1.3815187
Romanian	754021	inferRealGrammars_PureUD.py	1990000	acl	2.2587214	0.04208586	0.10543371	-4.8950396
Romanian	754021	inferRealGrammars_PureUD.py	1990000	advcl	2.3417954	0.031500403	0.044646192	-0.9699817
Romanian	754021	inferRealGrammars_PureUD.py	1990000	advmod	-0.55690867	-0.017634064	0.04581155	1.1080317
Romanian	754021	inferRealGrammars_PureUD.py	1990000	amod	-1.8430932	0.07177601	0.024338912	-1.9750929
Romanian	754021	inferRealGrammars_PureUD.py	1990000	appos	2.228507	0.08906732	0.23766614	-4.14139
Romanian	754021	inferRealGrammars_PureUD.py	1990000	aux	-3.6886802	0.09242774	0.13819234	4.644919
Romanian	754021	inferRealGrammars_PureUD.py	1990000	case	0.1758457	0.0627642	0.10231986	3.9534454
Romanian	754021	inferRealGrammars_PureUD.py	1990000	cc	3.4502935	0.109615386	0.15517724	3.7775376
Romanian	754021	inferRealGrammars_PureUD.py	1990000	ccomp	0.8748942	0.17709714	0.2378556	-4.7823176
Romanian	754021	inferRealGrammars_PureUD.py	1990000	compound	-1.9962183	0.4366236	0.27956018	-1.7097609
Romanian	754021	inferRealGrammars_PureUD.py	1990000	conj	2.4571502	0.045570858	0.34310767	-6.9187255
Romanian	754021	inferRealGrammars_PureUD.py	1990000	cop	-1.1302314	0.04767983	0.13443218	2.5509732
Romanian	754021	inferRealGrammars_PureUD.py	1990000	csubj	0.77446455	0.15662345	0.15996693	-2.100433
Romanian	754021	inferRealGrammars_PureUD.py	1990000	dep	-0.18628973	0.8438237	0.5279458	-1.4516417
Romanian	754021	inferRealGrammars_PureUD.py	1990000	det	-2.0677109	0.036431264	0.033306487	2.0195549
Romanian	754021	inferRealGrammars_PureUD.py	1990000	discourse	1.7322104	0.2525835	0.3318117	1.3432385
Romanian	754021	inferRealGrammars_PureUD.py	1990000	expl	-2.5435038	0.040737435	0.10237074	2.824337
Romanian	754021	inferRealGrammars_PureUD.py	1990000	fixed	-3.0529997	0.17617281	0.22455233	-5.690709
Romanian	754021	inferRealGrammars_PureUD.py	1990000	flat	-2.1942537	0.2611567	0.39363843	-5.408554
Romanian	754021	inferRealGrammars_PureUD.py	1990000	goeswith	-2.9415603	0.5750153	0.3072088	-3.413915
Romanian	754021	inferRealGrammars_PureUD.py	1990000	iobj	-0.93999547	0.048347503	0.032541275	-0.34877115
Romanian	754021	inferRealGrammars_PureUD.py	1990000	list	1.9905461	0.9405887	0.8160486	-1.4527861
Romanian	754021	inferRealGrammars_PureUD.py	1990000	mark	0.9209958	0.056376357	0.17717355	5.119755
Romanian	754021	inferRealGrammars_PureUD.py	1990000	nmod	0.2602495	0.010016926	0.048017897	-3.6760468
Romanian	754021	inferRealGrammars_PureUD.py	1990000	nsubj	0.20261882	-0.0057047857	-0.03828601	1.4128922
Romanian	754021	inferRealGrammars_PureUD.py	1990000	nummod	-1.9513793	0.0717249	0.05691365	0.11073392
Romanian	754021	inferRealGrammars_PureUD.py	1990000	obj	-0.4925196	0.021981476	-0.054816943	-1.5448568
Romanian	754021	inferRealGrammars_PureUD.py	1990000	obl	0.8518277	0.04922517	0.03074426	-1.2683316
Romanian	754021	inferRealGrammars_PureUD.py	1990000	orphan	2.2600033	0.34962153	0.19994324	-0.13188365
Romanian	754021	inferRealGrammars_PureUD.py	1990000	parataxis	3.125576	0.07479832	0.02642442	0.4978661
Romanian	754021	inferRealGrammars_PureUD.py	1990000	punct	0.04106862	0.998181	0.9544496	-0.0027140027
Romanian	754021	inferRealGrammars_PureUD.py	1990000	reparandum	0.00042855437	1.0174512	0.9378714	-0.3447768
Romanian	754021	inferRealGrammars_PureUD.py	1990000	vocative	0.90753806	0.1504492	0.2716027	-0.17601104
Romanian	754021	inferRealGrammars_PureUD.py	1990000	xcomp	0.27239785	0.113282286	0.14114355	-2.0763633
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	acl	2.7379088	0.14135875	0.2549592	-4.6619205
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	advcl	3.1517198	0.07713857	0.033345245	-0.6392955
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	advmod	0.18247582	-0.024041831	0.014979989	1.4082536
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	amod	-4.8324604	0.039603546	0.02968625	3.2743578
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	appos	0.89805686	0.78068024	0.5116439	-1.7188916
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	aux	-1.1884079	0.061397813	0.08675039	3.7943203
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	case	-0.69442135	0.023305826	0.2637988	7.183649
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	cc	4.0311646	0.19617218	0.30773202	5.836674
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	ccomp	1.4798025	0.15000698	0.15454341	-3.0969324
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	compound	-0.031303827	0.99260646	1.0170716	-0.30001104
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	conj	2.0910766	0.03533224	0.3756897	-6.4242644
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	cop	-0.8263394	0.043632254	0.04421145	1.3033315
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	csubj	1.9898511	0.20521598	0.12830777	-1.4916911
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	det	-3.281602	0.071288384	0.039517585	0.274899
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	discourse	0.04735603	0.11752419	0.08139386	0.013228372
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	expl	-3.3606102	0.08164557	0.09713121	1.7964551
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	fixed	-0.410158	0.9484061	0.39299348	-4.8349338
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	flat	-4.5573483	0.5067581	0.3843114	-5.5545735
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	goeswith	-0.1027334	1.055461	1.0045321	-0.13413616
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	iobj	-0.19778359	0.08283979	0.056232024	-1.4199909
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	mark	4.0529532	0.096106745	0.38187248	5.6203246
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	nmod	0.2646545	0.16176376	0.05826436	-4.122005
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	nsubj	1.160674	-0.03246013	-0.03407034	1.121002
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	nummod	-4.00594	0.09712353	0.07651114	2.4406703
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	obj	-0.5912979	0.0052513657	-0.026206693	-1.3950161
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	obl	1.7308127	0.035312388	0.03622362	-0.66072905
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	orphan	0.4047307	0.9180759	0.94077194	-0.47268742
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	parataxis	0.98048913	0.5582898	0.23237814	3.2512395
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	punct	-0.007939326	0.97824174	1.0187944	-0.028518757
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	vocative	1.7391113	0.35126713	0.25843516	0.18995342
Bulgarian	2275781	inferRealGrammars_PureUD.py	1990000	xcomp	0.17229898	0.20951642	0.3132107	-3.8497632
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	acl	3.080029	-0.044937763	0.21677141	-5.7948217
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	advcl	2.0692537	0.092849314	0.13723393	-2.1384995
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	advmod	0.07746122	-0.016677361	-0.016549222	-1.3012071
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	amod	-1.2516508	-0.022039557	-0.02654051	-4.0511856
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	appos	0.1775452	-0.027079655	-0.10610028	-3.6252072
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	aux	-4.152476	0.111500435	0.11093764	4.339233
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	case	0.11976402	-0.033376355	0.1099182	5.5984926
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	cc	0.8997842	-0.009371065	0.0418341	-0.24373455
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	ccomp	1.4205581	0.016975427	-0.07418971	-3.825107
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	compound	-0.059952766	0.95351064	0.46646407	4.836032
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	conj	2.7656593	0.017742392	0.14053279	-6.319527
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	cop	-0.85488534	0.02187847	0.24194612	5.7604313
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	csubj	0.9455479	0.091896445	0.33173335	-4.684244
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	dep	-0.09884311	-0.035607312	-0.0525978	1.0870622
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	det	-1.8526073	0.08601955	0.088966295	1.851763
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	fixed	-0.007180296	1.0060658	0.42316386	-5.010371
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	flat	-2.5823135	-0.08863034	0.0635316	-3.0581973
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	iobj	-0.056561604	0.034870647	0.34037673	-4.3572764
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	mark	-0.17948228	-0.03594866	-0.042451154	3.7178924
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	nmod	-0.6727015	0.018306097	0.011928283	-3.5441034
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	nsubj	-1.8223255	0.02591832	0.03210253	-0.7440599
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	nummod	-1.0838631	-0.05317593	-0.04179196	-0.27364248
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	obj	-1.0717161	0.052792046	-0.05029869	-3.6948164
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	obl	0.16103067	0.04083988	0.03582444	-2.5675812
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	orphan	1.5194385	0.19258103	0.5300021	-3.8758059
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	parataxis	2.0765557	-0.05258131	0.25339046	-6.7955527
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	punct	-0.03487297	0.99059266	1.0362802	-0.0066546304
Arabic	8204663	inferRealGrammars_PureUD.py	1990000	xcomp	1.248234	-0.055033404	0.07871507	-4.3313346
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	acl	1.2635084	0.2517616	0.26229495	-4.8185706
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	advcl	1.833348	0.07742647	0.043087453	-0.52110916
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	advmod	-0.45042363	0.03885956	0.0556916	1.7617203
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	amod	-4.69952	0.106105894	0.06088877	2.9413824
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	appos	0.24863584	0.26394427	0.4099471	-4.623438
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	aux	-1.2324053	0.15291625	0.21549585	0.7221179
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	case	-0.794926	0.06633019	0.290438	6.5650735
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	cc	4.7341776	0.1727819	0.3644807	6.2303267
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	ccomp	1.1684569	0.28189677	0.30772352	-3.4519625
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	compound	-4.4076295	0.48036608	0.14121412	0.59703964
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	conj	2.1391602	0.07671371	0.3500633	-6.337334
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	cop	-1.053708	0.077098645	0.09828752	1.2092158
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	csubj	0.996075	0.29817978	0.12265509	-1.9217217
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	det	-3.1818373	0.11524499	0.06665598	3.3220618
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	discourse	0.9395127	0.09125312	0.08855109	1.5817252
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	dislocated	0.9147916	0.5714492	0.61546683	-0.52177316
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	expl	-0.7271089	0.2349391	0.17011337	1.3915818
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	fixed	-0.010542624	0.9796716	0.49519035	-3.6900716
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	flat	-1.2464715	0.08540563	0.3880815	-5.274456
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	goeswith	-0.3938539	0.97145766	0.78328073	0.7437325
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	iobj	-0.7345563	0.12911943	0.16052093	-0.5960391
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	list	0.020195777	0.9664962	0.8126802	-0.97449464
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	mark	4.382583	0.18681118	0.3610296	5.465079
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	nmod	-1.59144	0.10908305	0.13147481	-4.289373
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	nsubj	0.4027782	0.035214584	0.07133588	1.2562193
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	nummod	-3.6882074	0.1803996	0.25404698	3.1860504
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	obj	-0.20454986	0.04067982	0.05039561	-1.0848784
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	obl	0.4535842	0.06678808	0.014420088	-0.6825139
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	orphan	1.1572875	0.62560254	0.7066138	-1.5085899
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	parataxis	2.552376	0.082051545	0.1405824	-1.944033
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	punct	0.02574168	1.0049028	1.0062698	-0.005759386
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	reparandum	-0.016757807	1.0292976	1.0460843	0.13492018
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	vocative	1.0839889	0.18274476	0.24287157	-0.08428454
Ukrainian	6717584	inferRealGrammars_PureUD.py	1990000	xcomp	0.20403057	0.10690757	0.16483472	-2.7064598
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	advmod	-0.62123084	0.10414248	0.07767376	0.69343925
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	amod	-0.8396711	0.068289705	0.041393638	0.92613065
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	appos	0.7506359	0.41764	0.50613236	-2.8613412
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	aux	-0.41604897	0.08224998	0.04713929	0.14288142
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	case	3.93203	0.09934606	0.057456627	3.6594245
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	cc	-0.7221616	0.08218812	0.27194753	-3.883428
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	ccomp	0.73065794	0.24026509	0.19050042	-3.2942615
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	compound	-0.98428494	0.11845589	0.17262208	0.3843759
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	conj	2.1155412	0.10897001	0.24486908	-4.493463
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	cop	0.9103583	0.116124265	0.11569926	-0.2118728
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	csubj	0.32868385	0.9114416	0.95582855	-0.033041146
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	dep	0.12188749	0.22914542	0.14615516	-2.7964113
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	det	0.6993531	0.06349762	0.31984153	6.03551
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	flat	-1.113397	0.3165501	0.23366015	-1.8409516
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	iobj	-1.186759	0.32145408	0.2660668	0.091965854
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	mark	-3.0468352	0.14825179	0.17248917	2.656316
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	nmod	-1.0852852	0.12884301	0.08567723	-2.3423138
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	nsubj	1.5842899	0.043924827	0.15099928	3.819517
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	nummod	-0.1131583	0.18093835	0.42502323	4.3719687
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	obj	-0.74705625	0.042218726	0.050319985	1.0691594
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	obl	-0.3611464	0.062412065	0.05420223	-0.07138929
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	punct	-0.010558434	1.0234592	0.9935916	0.017850509
Afrikaans	2581518	inferRealGrammars_PureUD.py	1990000	xcomp	-0.4564545	0.15555428	0.25235873	-2.3875506
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	acl	0.7887478	0.14466253	0.329595	4.4645867
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	advmod	-0.102900594	0.06898573	0.07402423	0.5037312
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	amod	-0.68022794	0.08415045	0.11379172	3.6387587
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	appos	0.3590274	0.61161405	0.37689525	-0.81177807
