"","Language","Model","Type","Direction","Group","Surp","FullSurp","UAS","Pars","Efficiency"
"163","Greek",1540783101,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",6.98703481531776,8.73854288796762,0.831454700128,0.757381925097124,7.04571325888311
"164","Greek",6619864691,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",7.0065140269031,8.69976496841896,0.817630795406,0.844877999648293,7.15074062386108
"165","Greek",9998851151,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",7.03445508355182,8.72694490550089,0.838792003403,0.730547581389325,7.06155715658597
"166","Greek",443087336,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",6.95510975492482,8.67935389649325,0.799659719268,0.896326132793723,7.15592491222606
"167","Greek",5370391157,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",7.02397507692951,8.71877452022895,0.83517652063,0.784059622575759,7.10563719181232
"168","Greek",7650272780,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",7.04217923007718,8.75168999441809,0.817949808592,0.820633671312624,7.15859497838209
"169","Hebrew",8681764859,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",6.63577626235639,8.33298880676051,0.834903321765,0.832853569060076,6.80505220518082
"170","Hebrew",6281657213,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",6.61767402056189,8.25985327913586,0.838671294001,0.85695929741233,6.81286591591803
"171","Hebrew",5764264925,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",6.57544349559099,8.2674585255493,0.837977193852,0.814898596285119,6.73279774231701
"172","Hebrew",643621124,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",6.57150652297341,8.17680714819442,0.837382250868,0.846059021881209,6.76041489255728
"173","Hebrew",9622715829,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",6.58658332601369,8.2718104396084,0.839960337134,0.833191077994071,6.76111607140639
"174","Hebrew",5904258105,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",6.59221248563716,8.22135243795699,0.837977193852,0.865748405314698,6.79873964238814
"175","Hebrew",6251060391,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",6.62302669833957,8.26951656168192,0.821517104611,0.915039901846875,6.87576393035249
"176","Hebrew",8002327225,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",6.61843290910453,8.19768440117915,0.832424392662,0.867662540543594,6.82425215873767
"177","Hindi",4611313920,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",5.67673933803313,7.09890195554654,0.879182778674,0.510922036444128,5.61998744067395
"178","Hindi",9408810693,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",5.69299531909372,7.31780129234725,0.862649575252,0.537089123939461,5.66078491112381
"179","Hindi",4220078889,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",5.74363704496664,7.23418448501779,0.849678774777,0.609297056630486,5.77857039710046
"180","Hindi",2815589020,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",5.69315246337175,7.21456767702781,0.881770849192,0.513055307971383,5.63689252500596
"181","Hindi",612057196,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",5.6713522818984,7.084907608303,0.882745181622,0.506675896351896,5.61089295006046
"182","Hindi",2868111645,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",5.67639749216669,7.17986548681014,0.886855646561,0.503768290869194,5.61252603381922
"183","Hindi",9635394031,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",5.76722287527457,7.32640355311295,0.85156654386,0.608455640003001,5.79895622775012
"184","Hindi",5962983572,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",5.70960605264148,7.3247940592258,0.859330755412,0.546306609827937,5.68495205720527
"185","Hungarian",9502250582,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",8.57184717874544,8.57189287178373,0.762854565501,1.17200562680808,8.88666808767898
"186","Hungarian",8148810023,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",8.54371675282806,8.54376212993381,0.751027362935,1.17141628944051,8.86076136698576
"187","Hungarian",5786187046,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",8.57302457350428,8.57306962149265,0.75343289566,1.16135998678862,8.87708210294247
"188","Hungarian",993437270,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",8.57769901103546,8.57774043708402,0.770973238448,1.1385778173053,8.85850692723722
"189","Hungarian",2692870494,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",8.60900360089032,8.60904208098332,0.756339581036,1.18011473854235,8.92821797934364
"190","Hungarian",9615205925,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",8.56529845946384,8.56535159321206,0.768868397314,1.13711685425559,8.84588546777304
"191","Hungarian",6648854911,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",8.63119410164991,8.63122366459525,0.755838428385,1.18951275301587,8.95758744450079
"192","Hungarian",5672293328,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",8.5848805528745,8.58492697147694,0.758745113762,1.17654880101377,8.90294129860082
"193","Indonesian",5382881867,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",7.81833310706115,7.81835582090244,0.797557538751,1.04910568178624,8.08560547814127
"194","Indonesian",4418369424,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",7.79441826287188,7.79443446812636,0.825551902302,0.96990716845959,7.98488360504428
"195","Indonesian",3375856929,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",7.78064949403485,7.78067181415389,0.817472992015,0.97511465306459,7.97769919769596
"196","Indonesian",8374529174,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",7.79209764243313,7.79211707156241,0.816533583842,0.984355745499209,7.99724362368903
"197","Indonesian",4879060792,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",7.79882935712037,7.79885542536739,0.817848755284,0.995320738050623,8.01426715945895
"198","Indonesian",4470228795,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",7.83234581887301,7.83237520997678,0.793987787694,1.05003659166378,8.09914782864949
"199","Indonesian",4731998067,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",7.80317932269948,7.80320028020965,0.78994833255,1.06647520886166,8.0893365992912
"200","Indonesian",5736069436,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",7.81059989725632,7.81062207931743,0.821042743072,0.959125043305504,7.9886649508362
"201","Irish",3555231916,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",7.91357244637243,10.5082069245959,0.580670217488,2.52300308997293,9.64521829170812
"202","Irish",6195122992,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",7.93505012978401,10.5679466112384,0.513537505548,2.5512086109114,9.692753727717
"203","Irish",4619624644,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",8.02811148047781,10.605092446784,0.588437638704,2.3789980972919,9.60429842972193
"204","Irish",9473689637,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",8.11878984042059,10.7528533229713,0.485907678651,2.59206530162085,9.89897615799938
"205","Irish",2623977758,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",7.92974876239854,10.5539278625685,0.521637816245,2.65390417007568,9.79067805623437
"206","Irish",2189901908,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",7.98516202283709,10.610824870206,0.511873058145,2.62231671699036,9.80896253754375
"207","Irish",8839370098,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",8.09297981900981,10.8025501404612,0.537616511318,2.50786903777019,9.79155087487902
"208","Irish",999781918,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",8.30933704329052,11.0296215125554,0.56735463826,2.58345060514123,10.0618539441027
"209","Italian",3185031035,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",6.37909407471535,8.16429191997783,0.880534269902,0.589936147092276,6.33112081433609
"210","Italian",9363890371,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",6.37741080011495,8.21834848200123,0.878246062154,0.577688516508954,6.31735823661241
"211","Italian",2158478159,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",6.39761592236515,8.15533351715497,0.882982120051,0.582754981009033,6.34060931113767
"212","Italian",1068152483,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",6.35071595662094,8.16695175702747,0.874201787995,0.603714928459162,6.31935928941801
"213","Italian",911553149,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",6.38017420298802,8.2058724906405,0.872605363985,0.622608617304956,6.36476539999418
"214","Italian",5313212627,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",6.44133279830052,8.21891747154343,0.855576841209,0.675195820696205,6.47239533916668
"215","Italian",1605203152,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",6.37679310233708,8.17156365182665,0.865421455939,0.646020117295504,6.38513390939887
"216","Italian",2705796116,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",6.42872087886456,8.34611453244715,0.873190719455,0.61232954899635,6.39817833997446
"217","Japanese",1461148279,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",6.15579571522845,6.15581015881238,0.87592503604,0.665406397189847,6.20562254089546
"218","Japanese",1009595739,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",6.21994587380189,6.21996002217467,0.871504084575,0.659643283370365,6.25759456979206
"219","Japanese",9193927684,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",6.21833009651873,6.21834460574293,0.866410379625,0.651917870075642,6.2484149569425
"220","Japanese",313937142,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",6.19234125055677,6.19235570044286,0.873041806824,0.649224751984368,6.22233187748546
"221","Japanese",8173520601,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",6.20085810548919,6.20086956575586,0.876597789524,0.635247034856988,6.21601932979726
"222","Japanese",1283183948,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",6.25672644299122,6.25674238273963,0.863046612206,0.679644106821851,6.31069790551395
"223","Japanese",7214227584,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",6.18986050675331,6.1898755572391,0.867659778952,0.662681542813119,6.2335559988911
"224","Japanese",3088536385,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",6.21890453244551,6.2189182482316,0.868524747717,0.647854102614521,6.24486818181548
"225","Korean",7538096224,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",7.61928909722096,11.7338990735554,0.695501097293,1.62299714737245,8.48035733487132
"226","Korean",7169100329,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",7.6157150810286,11.4795583413251,0.6620641307,1.68557506429076,8.5397186372165
"227","Korean",8621284411,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",7.58805435525767,11.6867565579758,0.718940502317,1.63574136442976,8.46499028416167
"228","Korean",2944795873,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",7.66295414512093,11.5661034628898,0.641733723482,1.6829833983939,8.57964212900273
"229","Korean",3602806999,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",7.5968075500025,11.6879438273089,0.718696659351,1.63133518457762,8.46846197957987
"230","Korean",8121711353,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",7.63023239022774,11.4845797427217,0.662917581078,1.69287865002311,8.56008780122807
"231","Korean",3103565506,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",7.61900586905956,11.7186482909269,0.722689587905,1.62039411643516,8.47749939858876
"232","Korean",8609572867,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",7.64352738000628,11.4975979964414,0.665721775177,1.69022356933339,8.56939821133904
"233","Latin",9577508682,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",7.68457493034114,11.5554633230853,0.756289571539,1.31925782269679,8.23537526000381
"234","Latin",6935517048,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",7.590574554867,11.3621200550119,0.788851294764,1.21200061865953,8.04351771803983
"235","Latin",8298287341,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",7.63100969722867,11.4383529409876,0.772536933436,1.22925461651648,8.09716334402228
"236","Latin",4766918754,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",7.59112985526591,11.3339612338635,0.813038089176,1.19808891738768,8.030105787127
"237","Latin",5784962908,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",7.63851151149034,11.4979233860581,0.724866838632,1.34952678088307,8.22418714122438
"238","Latin",9019187249,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",7.60933544710616,11.3763476563076,0.794110750059,1.23132957136574,8.07973147376129
"239","Latin",1528853115,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",7.67688457897681,11.5340714850854,0.714247428897,1.35483394058173,8.26403006166086
"240","Latin",1542884737,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",7.55333752127409,11.2348642209449,0.821848514288,1.18591596312605,7.98391973227273
"241","Latvian",7669348116,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",8.55322632314024,13.4066509738297,0.712063697806,1.45357891511348,9.15148260593969
"242","Latvian",2453933183,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",8.54607859408287,13.4078407196674,0.744838440885,1.38083434921648,9.07230508389106
"243","Latvian",9342502206,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",8.58495286897771,13.4889344190313,0.676048514026,1.53537523426697,9.26183281634691
"244","Latvian",8260671049,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",8.58091128367735,13.419816486687,0.747153041385,1.38625987626129,9.1090800315709
"245","Latvian",3902501904,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",8.52226880858559,13.3937801139826,0.717433570966,1.45214785735769,9.12218978508472
"246","Latvian",5748753439,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",8.55468223102743,13.3850588361144,0.743264512545,1.37360856142566,9.07282256935034
"247","Latvian",3845175163,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",8.5506530799488,13.4372358713198,0.692898805666,1.52063899246446,9.21622676441839
"248","Latvian",5246179795,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",8.56111095490539,13.3530425101419,0.751041570225,1.3729423143369,9.07794217375175
"249","Lithuanian",257509430,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",9.25082755782059,11.762476751084,0.542468856172,2.28796373326268,10.6137085353012
"250","Lithuanian",4989277722,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",9.21269051536106,11.9544866003464,0.561721404304,2.32607854236158,10.6175000061865
"251","Lithuanian",5633437093,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",9.2169835579336,11.8568705516075,0.507361268403,2.33581329121055,10.6310984933508
"252","Lithuanian",1711485519,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",9.27306789767986,11.8615001950945,0.617214043035,2.21872579200891,10.5644868999208
"253","Lithuanian",6343132952,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",9.14206293027105,11.8392254914364,0.499433748584,2.5290080553273,10.7568646925712
"254","Lithuanian",5938709556,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",9.29657640481544,11.9712754759337,0.537938844847,2.34122400510622,10.7081427694401
"255","Lithuanian",1187756157,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",9.1659302097736,11.8364152719479,0.514156285391,2.43802951497373,10.68736670377
"256","Lithuanian",5160005496,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",9.22601615004803,11.7964924136598,0.592298980747,2.09446263448298,10.3978771695262
"257","Marathi",5529731670,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",6.8978090505131,6.89790725708008,0.739766081871,1.46120158691852,7.66922973238031
"258","Marathi",6527573707,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",7.33029300144741,7.3305294097416,0.681286549708,1.41437949074639,8.01164319204906
"259","Marathi",1414525351,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",7.44805120009578,7.44820249205267,0.736842105263,1.49389750776235,8.19714358784856
"260","Marathi",9038243873,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",7.28044909218881,7.28051714434672,0.72514619883,1.38634698990493,7.93875117287485
"261","Marathi",6983409439,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",7.15574401219686,7.15582676569621,0.733918128655,1.55171151746783,7.99188112844501
"262","Marathi",3114572312,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",7.17587359643752,7.1760070923836,0.77485380117,1.32226082595468,7.78054706274845
"263","Marathi",5658968522,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",7.37309087117513,7.37319697062174,0.719298245614,1.58513397640652,8.22091576046414
"264","Marathi",6450362268,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",7.16397816605038,7.16405286391576,0.730994152047,1.38989136372393,7.83747171316928
"265","Norwegian",4677267510,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",6.72439563214873,6.72440081065244,0.882185326096,0.650364480918734,6.70232054985259
"266","Norwegian",4098986604,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",6.68257662672882,6.68258273297232,0.883793119916,0.620176886483057,6.634495850539
"267","Norwegian",7046681945,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",6.7367324232504,6.73673809321469,0.881978382337,0.620001047735321,6.68306022866069
"268","Norwegian",6706419946,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",6.80692449403231,6.80693379884015,0.865056750346,0.691988561652839,6.81822060628192
"269","Norwegian",6853357504,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",6.72526257128222,6.72527124453268,0.879574650981,0.641559151040785,6.69429546519478
"270","Norwegian",1843054578,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",6.76876709770969,6.76877328802727,0.846272624524,0.729380356769044,6.82127074470777
"271","Norwegian",2598680483,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",6.72102761213538,6.72103471968088,0.888552826374,0.647917329496966,6.69684218041881
"272","Norwegian",6682403629,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",6.76152519306919,6.76153395085595,0.878189719671,0.635677062392844,6.72104973615512
"273","Old_Church_Slavonic",4613178219,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",6.7020432976748,8.64855834024582,0.827623762376,0.950379569341641,6.98221853724896
"274","Old_Church_Slavonic",9893792743,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",6.72859179981891,8.63944030549328,0.842475247525,1.00615022381934,7.06188284365636
"275","Old_Church_Slavonic",9036276423,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",6.72731142658577,8.67457214019145,0.795742574257,1.01430832453293,7.06888860846013
"276","Old_Church_Slavonic",3901401544,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",6.76796439259225,8.70049384888336,0.845148514851,0.923824102359243,7.01499205569227
"277","Old_Church_Slavonic",1093263131,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",6.69089497477128,8.618567851109,0.824059405941,0.967899074766896,6.98970455206104
"278","Old_Church_Slavonic",5087985668,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",6.81132322597125,8.73102055896842,0.81396039604,1.03013268319687,7.160323586571
"279","Old_Church_Slavonic",1012673612,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",6.70086225685727,8.61703802929666,0.805346534653,1.00604768024813,7.03682371141967
"280","Old_Church_Slavonic",6385418183,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",6.71889931988775,8.62399136640298,0.814356435644,1.03614182782645,7.08315121572543
"281","Persian",8410637578,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",6.88142809448103,8.6874015737656,0.849295190713,0.764203008842969,6.9574882938759
"282","Persian",8924635208,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",6.98874909688301,8.74897007907384,0.8295328911,0.772297152222817,7.06217133941753
"283","Persian",5136961867,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",6.85036736154041,8.56390543862904,0.868711995578,0.703324539307865,6.86865516469424
"284","Persian",1681609021,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",6.89281544373577,8.63681282135957,0.872996130459,0.70836157176691,6.9118954711291
"285","Persian",809465018,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",6.84829001014418,8.66157596756379,0.858278054174,0.74040910410512,6.90387011323488
"286","Persian",5690146700,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",6.87124355797863,8.69564409252627,0.804242675511,0.844940241090562,7.02905944327133
"287","Persian",6820022821,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",6.95804000337113,8.74815806712922,0.812603648425,0.872189018444965,7.13442502147898
"288","Persian",3412580769,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",6.84618193412871,8.65366521059597,0.848189607518,0.758827831713517,6.92039157242935
"289","Polish",2245154024,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",8.11917293220985,11.7882326328505,0.873763816172,0.52426682855585,7.83152246754472
"290","Polish",7337863333,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",8.19769424045504,11.7903493921284,0.858755090169,0.578794643184069,7.95671945959361
"291","Polish",7806666806,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",8.11990017930662,11.7949660751912,0.873531122746,0.535003637782081,7.84291379915804
"292","Polish",6951943963,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",8.20225830453473,11.8484396000049,0.859104130308,0.567326520181382,7.94935899426264
"293","Polish",905619302,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",8.12047024191187,11.7900116849055,0.871553228621,0.526925865330621,7.83534908305131
"294","Polish",497608523,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",8.21850744536835,11.8610343269388,0.857824316463,0.594994894718971,7.99165159555049
"295","Polish",5790044463,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",8.12693952050739,11.8262463248317,0.884467713787,0.493548827839841,7.80779439629649
"296","Polish",7393754896,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",8.20591867317925,11.7940416114769,0.854682955207,0.597788732359755,7.98311553822108
"297","Portuguese",7912672472,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",6.13542545896792,8.22081799466203,0.879777474658,0.579708589595065,6.10159150266619
"298","Portuguese",5245130517,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",6.08392984602016,8.06596333017232,0.880312391345,0.563985586177541,6.03952244759569
"299","Portuguese",2092691919,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",6.06486156688287,8.09663608033441,0.881622937228,0.571604366374419,6.029979776569
"300","Portuguese",3276647525,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",6.11926662081137,8.04981047604217,0.883254433122,0.551717497976514,6.05905745670675
"301","Portuguese",6325801317,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",6.04557651307661,8.07009091668419,0.873839899436,0.583352065541661,6.02437092731061
"302","Portuguese",9549591685,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",6.09671259664814,8.03867261432524,0.880472866351,0.573403880639778,6.0604452176231
"303","Portuguese",5008733344,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",6.05522681497993,8.06467919858659,0.888683837492,0.560320252336169,6.0100243858181
"304","Portuguese",1058558034,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",6.08819130306248,8.03266788052519,0.881408970553,0.561327708269174,6.04069988102541
"305","Romanian",124175633,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",7.09258301913437,10.2351144541697,0.783229019449,1.05376157711521,7.43708629433614
"306","Romanian",3635844330,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",7.1626858723461,10.1744428134334,0.803216905579,0.985161052400664,7.43157833751216
"307","Romanian",6677228325,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",7.09300813076063,10.2299255784503,0.799851941584,0.957011935343307,7.34071925302787
"308","Romanian",4598797318,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",7.12513489776877,10.2554102992324,0.777979675617,1.05325650653766,7.46587791452955
"309","Romanian",3026380184,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",7.09173480979055,10.2193874398768,0.804697489737,0.964952350148154,7.34751367895965
"310","Romanian",576616091,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",7.17356907530936,10.2296077072781,0.814725082442,0.934185341827898,7.39039750960632
"311","Romanian",4119230459,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",7.05100396184918,10.1371754048768,0.816542162999,0.979984258007286,7.32588782367155
"312","Romanian",6784975297,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",7.12964454846636,10.2269997168521,0.80274581062,1.01287601448034,7.42955610810007
"313","Russian",2131524026,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",7.24260294717765,7.44507431950459,0.781231026108,0.97711384736576,7.49545649982565
"314","Russian",3075533973,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",7.18401849582551,7.37972378521262,0.812832043109,0.886602077242688,7.35221872348565
"315","Russian",751101750,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",7.31815447117129,7.5114195203591,0.774267607772,0.995034986566475,7.58137401062064
"316","Russian",5457228368,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",7.15041399246435,7.35169419664534,0.816778612629,0.898804412037219,7.33417700525514
"317","Russian",1654461679,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP3",7.21586398393385,7.41244878317816,0.805128642987,0.935220425575576,7.42949801111604
"318","Russian",1126867524,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP3",7.16896525009982,7.36845723698648,0.814226624165,0.893982110574161,7.346050835664
"319","Russian",1289860948,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP4",7.2248076809842,7.43183321694827,0.771516393443,1.03449833185797,7.53682524474375
"320","Russian",2914421032,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP4",7.16108049542739,7.36090610761147,0.812575895568,0.901564096368942,7.34653654225359
"321","Serbian",7392364811,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP1",7.60731362052586,7.60734149924132,0.829575070822,0.892240675488545,7.73882293396182
"322","Serbian",2676221706,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP1",7.63393163522576,7.63395084902581,0.811671388102,0.930840160785924,7.80137863248911
"323","Serbian",3817427565,"manual_output_funchead_two_coarse_lambda09_best_large","OV","GROUP2",7.61824413753099,7.61826498108224,0.821303116147,0.925772037019811,7.7821917607977
"324","Serbian",6819748568,"manual_output_funchead_two_coarse_lambda09_best_large","VO","GROUP2",7.57479891088371,7.57482955246564,0.83059490085,0.875544864057481,7.69286388385282
